temperature,topic,source,scalar_text_sequentiality,sentence_total_sequentialities,sentence_contextual_sequentialities,sentence_topic_sequentialities,model_id
0.25,Unexpected letter arrives with no return address or name.,openai,0.8059295089752971,"[-0.19093909630408654, 0.632626953125, 0.34208636813693577, 0.9373332347188678, 1.180114929492657, 1.0969284057617188, 1.289657211303711, 1.1340082663076896, 0.8292756922104779, 0.808203125]","[-81.1502685546875, -57.744384765625, -142.7135467529297, -76.04020571708679, -74.91430187225342, -35.733917236328125, -45.01145362854004, -62.56378364562988, -76.13906860351562, -84.32421875]","[-76.18585205078125, -73.56005859375, -161.18621063232422, -102.28553628921509, -105.5972900390625, -57.6724853515625, -77.25288391113281, -93.1820068359375, -104.33444213867188, -116.65234375]",allenai/OLMo-2-1124-13B
0.25,A chance meeting changes your entire daily routine.,openai,0.9675651911555345,"[0.3831136966573781, 1.5511020162831182, 0.8710621021412037, 0.7744665706858915, 0.9166600844439339, 1.0754043116714016, 0.7135290892227836, 1.30079345703125, 1.1855891301081731, 0.9039314533102101]","[-72.41391086578369, -56.90373229980469, -53.9307861328125, -81.5224380493164, -78.74542236328125, -84.625732421875, -54.86356544494629, -55.912109375, -60.4090576171875, -67.2957534790039]","[-83.52420806884766, -92.5790786743164, -77.449462890625, -107.85430145263672, -109.911865234375, -120.11407470703125, -71.27473449707031, -81.927978515625, -91.234375, -93.509765625]",allenai/OLMo-2-1124-13B
0.25,You help a stranger and they never say thanks.,openai,1.0035890878945914,"[0.4333597819010417, 0.457607421875, 1.013576870872861, 1.5710735321044922, 0.8334970121030454, 1.5762368907099185, 0.9079679291823815, 1.2168433779761905, 1.418133544921875, 0.6075945172991072]","[-71.90606689453125, -57.840576171875, -96.93831634521484, -75.23541259765625, -65.0850772857666, -35.612152099609375, -63.55604553222656, -50.78515625, -64.27587890625, -90.15411376953125]","[-83.60678100585938, -69.28076171875, -139.508544921875, -125.509765625, -87.58949661254883, -71.8656005859375, -89.88711547851562, -76.3388671875, -99.72921752929688, -111.419921875]",allenai/OLMo-2-1124-13B
0.25,Lost phone reveals someone’s hidden double life.,openai,0.8319877801995976,"[0.15944602272727273, 0.6821468353271485, 0.6301483154296875, 0.5996964863368444, 0.9613872423563918, 1.1468936016685085, 1.1613051470588236, 0.9005916200835129, 1.2462747508081897]","[-61.5625, -97.57040405273438, -83.22624206542969, -93.51566791534424, -182.15972900390625, -38.41813087463379, -38.1328125, -136.65838623046875, -62.7623291015625]","[-65.0703125, -124.85627746582031, -105.28143310546875, -114.50504493713379, -252.34099769592285, -60.20910930633545, -57.875, -188.8927001953125, -98.904296875]",allenai/OLMo-2-1124-13B
0.25,You see someone you know pretending not to notice.,openai,0.7366521442244867,"[0.2100016945286801, 1.02001953125, 0.6795557195490057, 0.6013905334472657, 0.7917298210991753, 0.754638671875, 1.5226023747370794, 0.7900574023907001, 0.2598735491434733]","[-75.68730163574219, -41.46728515625, -58.704132080078125, -145.19073486328125, -85.30003356933594, -47.3798828125, -58.43724060058594, -49.79377365112305, -141.66510772705078]","[-79.67733383178711, -60.84765625, -73.65435791015625, -175.26026153564453, -113.80230712890625, -62.47265625, -98.02490234375, -70.33526611328125, -154.1390380859375]",allenai/OLMo-2-1124-13B
0.25,Childhood home is up for sale again.,openai,0.7545360465661007,"[-0.1129302978515625, 0.30043292867726296, 0.7229865579044118, 1.0707571095433728, 0.6915089000355114, 0.702689199736624, 1.2238715120724268, 1.0996741158621652, 1.1991972393459744, 0.6471732003348214]","[-84.53147888183594, -77.759033203125, -81.67529296875, -73.01983642578125, -118.16815185546875, -70.76244354248047, -80.18655371665955, -54.82817840576172, -57.17442321777344, -63.6976318359375]","[-81.36943054199219, -86.47158813476562, -106.2568359375, -104.07179260253906, -148.59454345703125, -93.95118713378906, -114.4549560546875, -93.3167724609375, -89.55274868011475, -86.34869384765625]",allenai/OLMo-2-1124-13B
0.3,Old friend calls after twenty years of silence.,openai,0.5755500667908431,"[0.0028370824353448278, 0.6673114483173077, 0.48386146282327586, 0.40072397085336536, 0.8748575846354166, 0.6552992124815245, 0.6166723620507025, 0.6893136160714286, 0.5295899335075828, 0.8350339947324811]","[-76.939453125, -63.81884765625, -58.0244140625, -62.0587158203125, -46.60205078125, -94.9237289428711, -53.336846351623535, -44.2890625, -131.6697769165039, -49.812469482421875]","[-77.021728515625, -81.1689453125, -72.056396484375, -72.4775390625, -67.5986328125, -119.1697998046875, -72.45368957519531, -58.7646484375, -158.67886352539062, -77.36859130859375]",allenai/OLMo-2-1124-13B
0.3,You find someone’s wallet and recognize the photo inside.,openai,0.6239732979173234,"[0.1084255642361111, 0.7376810709635416, 0.5238230778620794, 0.8084273705115685, 0.6552734375, 0.7319971720377604, 0.693017578125, 0.9841932816938921, 0.3766886393229167, 0.6202057869203629]","[-47.033203125, -61.24267578125, -61.49034118652344, -49.129844665527344, -54.9384765625, -33.51190185546875, -74.32568359375, -36.946868896484375, -46.24920654296875, -55.58587646484375]","[-48.98486328125, -78.947021484375, -75.1097412109375, -70.14895629882812, -69.3544921875, -51.079833984375, -95.1162109375, -58.59912109375, -54.15966796875, -74.812255859375]",allenai/OLMo-2-1124-13B
0.3,Neighbor asks you to keep a strange secret.,openai,1.1464139901007397,"[0.29296875, 0.7038383483886719, 0.4938761393229167, 0.6952462031923491, 1.4575007512019231, 4.073305402483259, 1.025460924421038, 0.7976361443014706, 0.9280859375, 1.2585094821068548, 0.8841258081896551]","[-0.265625, -65.33111572265625, -122.30224609375, -57.9312744140625, -39.898193359375, -7.9868621826171875, -68.06216430664062, -43.19921875, -58.2724609375, -73.413818359375, -57.9755859375]","[-0.55859375, -80.81555938720703, -146.00830078125, -78.09341430664062, -58.845703125, -36.5, -96.77507019042969, -56.759033203125, -81.474609375, -112.4276123046875, -83.615234375]",allenai/OLMo-2-1124-13B
0.3,You overhear a conversation not meant for you.,openai,0.9079841435829347,"[-0.0001220703125, 1.0144359270731609, 0.3793142658390411, 0.7446679938329409, 2.0171185661764706, 1.2924901788884944]","[-84.38037109375, -55.37564468383789, -182.74560546875, -163.92579650878906, -37.2060546875, -41.501983642578125]","[-84.37646484375, -79.72210693359375, -210.435546875, -218.28656005859375, -71.4970703125, -69.936767578125]",allenai/OLMo-2-1124-13B
0.3,Unexpected letter arrives with no return address or name.,openai,0.636019173244174,"[-0.01721683625252016, 0.41683502197265626, 0.2925371737093539, 0.7760498046875, 1.1983679603127873, 1.1275922139485677, 0.6579688743308738]","[-93.59381103515625, -77.98834228515625, -156.8072967529297, -75.6287841796875, -75.39992904663086, -61.19823455810547, -68.52820587158203]","[-93.06008911132812, -94.6617431640625, -178.45504760742188, -102.79052734375, -116.14443969726562, -95.0260009765625, -86.29336547851562]",allenai/OLMo-2-1124-13B
0.3,A chance meeting changes your entire daily routine.,openai,0.9244280931168233,"[0.38330332438151044, 0.5855999570904356, 1.3514468669891357, 0.7461013793945312, 1.2611871534778225, 0.6299203725961539, 1.1559806034482758, 0.465045166015625, 1.7631474247685186, 0.8215469947228065, 1.0054297814002404]","[-81.23974609375, -86.01162719726562, -66.9969253540039, -105.0229721069336, -66.9178466796875, -73.55078125, -74.873046875, -111.540771484375, -74.2421875, -74.72467803955078, -59.69573974609375]","[-92.73884582519531, -105.33642578125, -110.24322509765625, -138.5975341796875, -106.0146484375, -89.9287109375, -108.396484375, -130.142578125, -121.84716796875, -96.08489990234375, -85.8369140625]",allenai/OLMo-2-1124-13B
0.3,You help a stranger and they never say thanks.,openai,0.915474477714584,"[0.5975089237607759, 1.1075211105675533, 0.9601550563689201, 0.7088216145833334, 1.2659322804418103, 0.9397615131578947, 1.2719188489412006, 0.9518975151909722, 0.7318336732925907, 0.6193942408407888]","[-85.72503662109375, -44.77358043193817, -47.46976280212402, -73.56565856933594, -66.447998046875, -46.64453125, -37.37644958496094, -65.34246826171875, -52.56822204589844, -91.12885665893555]","[-103.05279541015625, -76.89169263839722, -77.23456954956055, -92.70384216308594, -103.1600341796875, -64.5, -61.54290771484375, -91.043701171875, -75.25506591796875, -110.330078125]",allenai/OLMo-2-1124-13B
0.3,Lost phone reveals someone’s hidden double life.,openai,1.0016079460766307,"[0.045015775240384616, 0.7636587289663461, 1.531964532260237, 0.7079643354023972, 1.502401212366616, 1.5682020920973558, 0.8119076667947972, 1.0817492254849137]","[-64.275390625, -191.271728515625, -61.880218505859375, -210.4298858642578, -78.8212890625, -51.89373779296875, -108.27802276611328, -62.2132568359375]","[-65.44580078125, -240.9095458984375, -106.30718994140625, -262.1112823486328, -140.41973876953125, -92.6669921875, -146.43768310546875, -93.583984375]",allenai/OLMo-2-1124-13B
0.3,You see someone you know pretending not to notice.,openai,0.7915773249980298,"[0.0825582504272461, 1.047825863486842, 0.7756696428571429, 0.4798448350694444, 0.58080078125, 0.7512715657552084, 0.23202366982736894, 1.6665199681332237, 1.2633819580078125, 0.8341039657592774, 0.9933500744047619]","[-72.79862976074219, -40.93896484375, -48.44921875, -48.123046875, -73.10791015625, -58.873779296875, -70.54478454589844, -49.97332763671875, -40.65386962890625, -33.229488372802734, -39.2666015625]","[-74.44979476928711, -60.84765625, -64.73828125, -56.76025390625, -87.6279296875, -76.904296875, -77.73751831054688, -81.63720703125, -70.97503662109375, -49.91156768798828, -60.126953125]",allenai/OLMo-2-1124-13B
0.3,Childhood home is up for sale again.,openai,0.7065352156117569,"[-0.1422760009765625, 0.21442358834402903, 0.5064790513780382, 0.8261802936422413, 0.9172071641491305, 0.9386735715364155, 1.0402308872767858, 1.1684722900390625, 0.8044542585100446, 1.01265625, 0.4853860178301411]","[-53.8192138671875, -78.19691467285156, -102.70648193359375, -79.053466796875, -64.8073616027832, -87.95535469055176, -72.72802734375, -72.4190673828125, -78.69207763671875, -75.3984375, -68.24679565429688]","[-50.97369384765625, -84.20077514648438, -120.93972778320312, -103.0126953125, -93.24078369140625, -123.62495040893555, -101.8544921875, -100.46240234375, -101.216796875, -100.71484375, -83.29376220703125]",allenai/OLMo-2-1124-13B
0.35,Old friend calls after twenty years of silence.,openai,0.5885417957564543,"[0.004973234953703704, 0.5190614642518939, 0.4828601322676006, 0.5581952263327206, 0.1475072400323276, 0.5409128289473685, 1.1453508649553572, 1.3094733743106617]","[-61.04833984375, -78.1409912109375, -50.75563299655914, -86.7647705078125, -191.17684936523438, -117.21875, -90.650146484375, -36.35028076171875]","[-61.1826171875, -95.27001953125, -59.929975509643555, -105.743408203125, -204.00997924804688, -148.05078125, -138.7548828125, -58.611328125]",allenai/OLMo-2-1124-13B
0.35,You find someone’s wallet and recognize the photo inside.,openai,0.6242158206390427,"[0.1084255642361111, 0.27306019176136365, 0.6246970040457589, 1.1560275429173519, 1.2618538992745536, 0.6807607014973959, 0.675751953125, 0.3631049262152778, 0.47426060267857145]","[-47.033203125, -54.26806640625, -95.84274291992188, -52.958831787109375, -47.161895751953125, -42.1248779296875, -43.16986083984375, -107.83056640625, -48.90478515625]","[-48.98486328125, -60.275390625, -122.08001708984375, -74.92335510253906, -73.66082763671875, -58.463134765625, -60.06365966796875, -127.438232421875, -58.8642578125]",allenai/OLMo-2-1124-13B
0.35,Neighbor asks you to keep a strange secret.,openai,0.8245273645706186,"[-0.48681640625, 0.5278773153981855, 0.508305549621582, 0.7449145047169812, 1.3834263296688305, 1.6519566127232144, 1.5826400756835937, 0.6839149350025615]","[-7.1728515625, -93.31915283203125, -137.40594482421875, -144.07763671875, -73.05095291137695, -82.8807373046875, -37.391876220703125, -155.77984619140625]","[-6.19921875, -109.683349609375, -169.9375, -183.55810546875, -120.08744812011719, -140.69921875, -69.044677734375, -197.4986572265625]",allenai/OLMo-2-1124-13B
0.35,You overhear a conversation not meant for you.,openai,1.1827654536147938,"[-0.06507286658653846, 0.6765534774116848, 0.7823597301136364, 4.591796875, 1.038189037426098, 0.8872943115234375, 0.9980801173618862, 1.0779290070404877, 1.0891557173295454, 0.7513691295276989]","[-67.833740234375, -39.21990966796875, -50.66796875, -8.5703125, -86.55257797241211, -123.70458984375, -49.07170104980469, -76.55571365356445, -42.81574249267578, -66.33877563476562]","[-66.141845703125, -54.7806396484375, -67.8798828125, -26.9375, -124.96557235717773, -168.06930541992188, -77.0179443359375, -116.4390869140625, -66.77716827392578, -82.868896484375]",allenai/OLMo-2-1124-13B
0.35,Unexpected letter arrives with no return address or name.,openai,0.7583356244005766,"[0.019770304361979168, 0.5693332837975543, 0.31312911293723367, 1.2144247345302417, 0.8206856993378185, 1.0656108004706246, 1.2269484576056986, 0.8367826021634616]","[-101.63543701171875, -47.22491455078125, -143.83017539978027, -44.57655358314514, -121.73233127593994, -64.60264825820923, -64.780029296875, -69.10498046875]","[-102.22854614257812, -60.319580078125, -161.05227661132812, -72.5083224773407, -171.79415893554688, -94.43975067138672, -106.49627685546875, -90.861328125]",allenai/OLMo-2-1124-13B
0.35,A chance meeting changes your entire daily routine.,openai,0.7472111980509973,"[0.3928511483328683, 0.6025053501129151, 0.6443198067801339, 0.6071810041155133, 0.772123783192736, 0.6230808850881215, 0.7554534912109375, 0.8371988932291666, 1.4007765246975807, 0.83662109375]","[-75.955810546875, -76.57217216491699, -42.6512451171875, -79.58723449707031, -106.1354751586914, -125.08274221420288, -60.424957275390625, -51.2119140625, -84.099365234375, -94.586181640625]","[-86.95564270019531, -100.6723861694336, -60.69219970703125, -96.58830261230469, -142.42529296875, -148.13673496246338, -83.08856201171875, -71.3046875, -127.5234375, -123.867919921875]",allenai/OLMo-2-1124-13B
0.35,You help a stranger and they never say thanks.,openai,1.0066682413196506,"[0.2494043810614224, 1.4691354851973684, 0.8185323079427084, 1.0296396108774037, 0.581005859375, 1.06786865234375, 1.2873322860054348, 0.9976116677989131, 1.128997802734375, 0.8667242079973221, 0.9337836371527778, 1.6499829973493303]","[-70.63392639160156, -54.8134765625, -71.50680541992188, -67.3497314453125, -54.5296630859375, -67.5452880859375, -44.2576904296875, -54.037109375, -51.25347900390625, -70.29886960983276, -53.30029296875, -60.30523681640625]","[-77.86665344238281, -82.72705078125, -93.607177734375, -94.120361328125, -71.9598388671875, -94.24200439453125, -73.8663330078125, -76.982177734375, -77.22042846679688, -98.03404426574707, -70.1083984375, -106.5047607421875]",allenai/OLMo-2-1124-13B
0.35,Lost phone reveals someone’s hidden double life.,openai,0.7239219126732702,"[0.07545823317307693, 0.6936901461693549, 0.49503861221612666, 1.4592145773080678, 1.0688644935344827, 0.068408203125, 0.8285931035092002, 1.1021079323508522]","[-65.53857421875, -107.039306640625, -163.84725952148438, -100.18882369995117, -96.8271484375, -51.6240234375, -165.75605010986328, -123.23992919921875]","[-67.50048828125, -128.543701171875, -189.09422874450684, -157.09819221496582, -127.82421875, -52.9921875, -228.7291259765625, -183.85586547851562]",allenai/OLMo-2-1124-13B
0.35,You see someone you know pretending not to notice.,openai,0.6963695504151521,"[0.1068784925672743, 1.24755859375, 0.9146242494936343, 0.6452695785030242, 0.835723876953125, 1.1100079571759258, 0.7924107142857143, 0.3361600988051471, 0.27869239220252406]","[-115.88467407226562, -33.9033203125, -64.99850463867188, -93.39898681640625, -75.958251953125, -49.6298828125, -46.7265625, -105.44656372070312, -86.59152221679688]","[-119.7322998046875, -60.10205078125, -89.693359375, -113.40234375, -96.015625, -79.60009765625, -63.3671875, -122.59072875976562, -93.8375244140625]",allenai/OLMo-2-1124-13B
