topic,model,history,story,sentence,sequentiality,story_type
A short story about a famous con man being captured,allenai/OLMo-2-1124-13B,4,1,6,1.6947699652777777,clairvoyant
A short story titled 'Catch me if you Can',allenai/OLMo-2-1124-13B,6,1,6,1.7853732638888888,naive
A short story about a famous con man being captured,allenai/OLMo-2-1124-13B,6,1,6,1.7088758680555556,clairvoyant
A short story titled 'Catch me if you Can',allenai/OLMo-2-1124-13B,8,1,6,1.7853732638888888,naive
A short story about a famous con man being captured,allenai/OLMo-2-1124-13B,8,1,6,1.7088758680555556,clairvoyant
A short story titled 'Catch me if you Can',meta-llama/Llama-3.1-8B-Instruct,2,1,6,1.6395399305555556,naive
A short story about a famous con man being captured,meta-llama/Llama-3.1-8B-Instruct,2,1,6,1.6278211805555556,clairvoyant
A short story titled 'Catch me if you Can',meta-llama/Llama-3.1-8B-Instruct,4,1,6,2.0432942708333335,naive
A short story about a famous con man being captured,meta-llama/Llama-3.1-8B-Instruct,4,1,6,1.8669704861111112,clairvoyant
A short story titled 'Catch me if you Can',meta-llama/Llama-3.1-8B-Instruct,6,1,6,2.0923394097222223,naive
A short story about a famous con man being captured,meta-llama/Llama-3.1-8B-Instruct,6,1,6,1.9819878472222223,clairvoyant
A short story titled 'Catch me if you Can',meta-llama/Llama-3.1-8B-Instruct,8,1,6,2.0923394097222223,naive
A short story about a famous con man being captured,meta-llama/Llama-3.1-8B-Instruct,8,1,6,1.9819878472222223,clairvoyant
A short story titled 'Catch me if you Can',Qwen/Qwen2.5-7B-Instruct,2,1,6,1.9245876736111112,naive
A short story about a famous con man being captured,Qwen/Qwen2.5-7B-Instruct,2,1,6,1.8881293402777777,clairvoyant
A short story titled 'Catch me if you Can',Qwen/Qwen2.5-7B-Instruct,4,1,6,2.267361111111111,naive
A short story about a famous con man being captured,Qwen/Qwen2.5-7B-Instruct,4,1,6,2.3165147569444446,clairvoyant
A short story titled 'Catch me if you Can',Qwen/Qwen2.5-7B-Instruct,6,1,6,2.3560112847222223,naive
A short story about a famous con man being captured,Qwen/Qwen2.5-7B-Instruct,6,1,6,2.4439832899305554,clairvoyant
A short story titled 'Catch me if you Can',Qwen/Qwen2.5-7B-Instruct,8,1,6,2.3560112847222223,naive
A short story about a famous con man being captured,Qwen/Qwen2.5-7B-Instruct,8,1,6,2.4439832899305554,clairvoyant
A short story titled 'Catch me if you Can',SakanaAI/TinySwallow-1.5B-Instruct,2,1,7,2.7507268732244317,naive
A short story about a famous con man being captured,SakanaAI/TinySwallow-1.5B-Instruct,2,1,7,2.0092329545454546,clairvoyant
A short story titled 'Catch me if you Can',SakanaAI/TinySwallow-1.5B-Instruct,4,1,7,2.7927911931818183,naive
A short story about a famous con man being captured,SakanaAI/TinySwallow-1.5B-Instruct,4,1,7,2.1638294566761362,clairvoyant
A short story titled 'Catch me if you Can',SakanaAI/TinySwallow-1.5B-Instruct,6,1,7,2.9435258345170454,naive
A short story about a famous con man being captured,SakanaAI/TinySwallow-1.5B-Instruct,6,1,7,2.3364923650568183,clairvoyant
A short story titled 'Catch me if you Can',SakanaAI/TinySwallow-1.5B-Instruct,8,1,7,2.961891867897727,naive
A short story about a famous con man being captured,SakanaAI/TinySwallow-1.5B-Instruct,8,1,7,2.282737038352273,clairvoyant
A short story titled 'Catch me if you Can',openai-community/gpt2-xl,2,1,7,2.6691950017755683,naive
A short story about a famous con man being captured,openai-community/gpt2-xl,2,1,7,2.357444069602273,clairvoyant
A short story titled 'Catch me if you Can',openai-community/gpt2-xl,4,1,7,2.7821044921875,naive
A short story about a famous con man being captured,openai-community/gpt2-xl,4,1,7,2.4530473188920454,clairvoyant
A short story titled 'Catch me if you Can',openai-community/gpt2-xl,6,1,7,3.0134832208806817,naive
A short story about a famous con man being captured,openai-community/gpt2-xl,6,1,7,2.5414844859730112,clairvoyant
A short story titled 'Catch me if you Can',openai-community/gpt2-xl,8,1,7,3.0241227583451704,naive
A short story about a famous con man being captured,openai-community/gpt2-xl,8,1,7,2.512046120383523,clairvoyant
A short story titled 'Catch me if you Can',allenai/OLMo-2-1124-13B,2,1,7,1.7255082563920454,naive
A short story about a famous con man being captured,allenai/OLMo-2-1124-13B,2,1,7,1.2242542613636365,clairvoyant
A short story titled 'Catch me if you Can',allenai/OLMo-2-1124-13B,4,1,7,2.2862049449573862,naive
A short story about a famous con man being captured,allenai/OLMo-2-1124-13B,4,1,7,1.9708418412642046,clairvoyant
A short story titled 'Catch me if you Can',allenai/OLMo-2-1124-13B,6,1,7,2.3958795720880683,naive
A short story about a famous con man being captured,allenai/OLMo-2-1124-13B,6,1,7,2.2353626598011362,clairvoyant
A short story titled 'Catch me if you Can',allenai/OLMo-2-1124-13B,8,1,7,2.6004694158380683,naive
A short story about a famous con man being captured,allenai/OLMo-2-1124-13B,8,1,7,2.3018022017045454,clairvoyant
A short story titled 'Catch me if you Can',meta-llama/Llama-3.1-8B-Instruct,2,1,7,1.9454456676136365,naive
A short story about a famous con man being captured,meta-llama/Llama-3.1-8B-Instruct,2,1,7,1.648681640625,clairvoyant
A short story titled 'Catch me if you Can',meta-llama/Llama-3.1-8B-Instruct,4,1,7,1.9957497336647727,naive
A short story about a famous con man being captured,meta-llama/Llama-3.1-8B-Instruct,4,1,7,1.6166936700994319,clairvoyant
A short story titled 'Catch me if you Can',meta-llama/Llama-3.1-8B-Instruct,6,1,7,1.9482310901988635,naive
A short story about a famous con man being captured,meta-llama/Llama-3.1-8B-Instruct,6,1,7,1.5830660733309658,clairvoyant
A short story titled 'Catch me if you Can',meta-llama/Llama-3.1-8B-Instruct,8,1,7,2.0814874822443183,naive
A short story about a famous con man being captured,meta-llama/Llama-3.1-8B-Instruct,8,1,7,1.6370738636363635,clairvoyant
A short story titled 'Catch me if you Can',Qwen/Qwen2.5-7B-Instruct,2,1,7,2.868491432883523,naive
A short story about a famous con man being captured,Qwen/Qwen2.5-7B-Instruct,2,1,7,2.466866233132102,clairvoyant
A short story titled 'Catch me if you Can',Qwen/Qwen2.5-7B-Instruct,4,1,7,3.1077686656605112,naive
A short story about a famous con man being captured,Qwen/Qwen2.5-7B-Instruct,4,1,7,2.335909756747159,clairvoyant
A short story titled 'Catch me if you Can',Qwen/Qwen2.5-7B-Instruct,6,1,7,3.2709170254794033,naive
A short story about a famous con man being captured,Qwen/Qwen2.5-7B-Instruct,6,1,7,2.7098284634676846,clairvoyant
A short story titled 'Catch me if you Can',Qwen/Qwen2.5-7B-Instruct,8,1,7,3.1555744517933237,naive
A short story about a famous con man being captured,Qwen/Qwen2.5-7B-Instruct,8,1,7,2.516367132013494,clairvoyant
A short story titled 'Catch me if you Can',SakanaAI/TinySwallow-1.5B-Instruct,2,1,8,2.170947265625,naive
A short story about a famous con man being captured,SakanaAI/TinySwallow-1.5B-Instruct,2,1,8,1.9793212890625,clairvoyant
A short story titled 'Catch me if you Can',SakanaAI/TinySwallow-1.5B-Instruct,4,1,8,1.944921875,naive
A short story about a famous con man being captured,SakanaAI/TinySwallow-1.5B-Instruct,4,1,8,1.8097900390625,clairvoyant
A short story titled 'Catch me if you Can',SakanaAI/TinySwallow-1.5B-Instruct,6,1,8,2.2358642578125,naive
A short story about a famous con man being captured,SakanaAI/TinySwallow-1.5B-Instruct,6,1,8,1.93780517578125,clairvoyant
A short story titled 'Catch me if you Can',SakanaAI/TinySwallow-1.5B-Instruct,8,1,8,2.3106201171875,naive
A short story about a famous con man being captured,SakanaAI/TinySwallow-1.5B-Instruct,8,1,8,2.0443359375,clairvoyant
A short story titled 'Catch me if you Can',openai-community/gpt2-xl,2,1,8,2.268469715118408,naive
A short story about a famous con man being captured,openai-community/gpt2-xl,2,1,8,2.0022520303726195,clairvoyant
A short story titled 'Catch me if you Can',openai-community/gpt2-xl,4,1,8,2.0506454944610595,naive
A short story about a famous con man being captured,openai-community/gpt2-xl,4,1,8,1.7142128467559814,clairvoyant
A short story titled 'Catch me if you Can',openai-community/gpt2-xl,6,1,8,2.12147741317749,naive
A short story about a famous con man being captured,openai-community/gpt2-xl,6,1,8,1.6987240791320801,clairvoyant
A short story titled 'Catch me if you Can',openai-community/gpt2-xl,8,1,8,2.1190098762512206,naive
A short story about a famous con man being captured,openai-community/gpt2-xl,8,1,8,1.7153633117675782,clairvoyant
A short story titled 'Catch me if you Can',allenai/OLMo-2-1124-13B,2,1,8,2.447673034667969,naive
A short story about a famous con man being captured,allenai/OLMo-2-1124-13B,2,1,8,1.893804931640625,clairvoyant
A short story titled 'Catch me if you Can',allenai/OLMo-2-1124-13B,4,1,8,2.512156677246094,naive
A short story about a famous con man being captured,allenai/OLMo-2-1124-13B,4,1,8,1.924224853515625,clairvoyant
A short story titled 'Catch me if you Can',allenai/OLMo-2-1124-13B,6,1,8,2.596385192871094,naive
A short story about a famous con man being captured,allenai/OLMo-2-1124-13B,6,1,8,2.936412811279297,clairvoyant
A short story titled 'Catch me if you Can',allenai/OLMo-2-1124-13B,8,1,8,3.4264403343200684,naive
A short story about a famous con man being captured,allenai/OLMo-2-1124-13B,8,1,8,3.2757165908813475,clairvoyant
A short story titled 'Catch me if you Can',meta-llama/Llama-3.1-8B-Instruct,2,1,8,2.3337615966796874,naive
A short story about a famous con man being captured,meta-llama/Llama-3.1-8B-Instruct,2,1,8,1.6038833618164063,clairvoyant
A short story titled 'Catch me if you Can',meta-llama/Llama-3.1-8B-Instruct,4,1,8,2.742662811279297,naive
A short story about a famous con man being captured,meta-llama/Llama-3.1-8B-Instruct,4,1,8,1.6263046264648438,clairvoyant
A short story titled 'Catch me if you Can',meta-llama/Llama-3.1-8B-Instruct,6,1,8,2.879893493652344,naive
A short story about a famous con man being captured,meta-llama/Llama-3.1-8B-Instruct,6,1,8,2.3267940521240233,clairvoyant
A short story titled 'Catch me if you Can',meta-llama/Llama-3.1-8B-Instruct,8,1,8,2.8169038772583006,naive
A short story about a famous con man being captured,meta-llama/Llama-3.1-8B-Instruct,8,1,8,2.6961977005004885,clairvoyant
A short story titled 'Catch me if you Can',Qwen/Qwen2.5-7B-Instruct,2,1,8,2.42930908203125,naive
A short story about a famous con man being captured,Qwen/Qwen2.5-7B-Instruct,2,1,8,2.794199752807617,clairvoyant
A short story titled 'Catch me if you Can',Qwen/Qwen2.5-7B-Instruct,4,1,8,3.226078414916992,naive
A short story about a famous con man being captured,Qwen/Qwen2.5-7B-Instruct,4,1,8,3.078180122375488,clairvoyant
A short story titled 'Catch me if you Can',Qwen/Qwen2.5-7B-Instruct,6,1,8,3.6547698974609375,naive
A short story about a famous con man being captured,Qwen/Qwen2.5-7B-Instruct,6,1,8,3.413694477081299,clairvoyant
A short story titled 'Catch me if you Can',Qwen/Qwen2.5-7B-Instruct,8,1,8,4.036935520172119,naive
A short story about a famous con man being captured,Qwen/Qwen2.5-7B-Instruct,8,1,8,3.807013988494873,clairvoyant
A short story titled 'Catch me if you Can',SakanaAI/TinySwallow-1.5B-Instruct,2,1,9,0.4129774305555556,naive
A short story about a famous con man being captured,SakanaAI/TinySwallow-1.5B-Instruct,2,1,9,0.11848958333333333,clairvoyant
A short story titled 'Catch me if you Can',SakanaAI/TinySwallow-1.5B-Instruct,4,1,9,0.5499131944444444,naive
A short story about a famous con man being captured,SakanaAI/TinySwallow-1.5B-Instruct,4,1,9,0.3311631944444444,clairvoyant
A short story titled 'Catch me if you Can',SakanaAI/TinySwallow-1.5B-Instruct,6,1,9,0.3823784722222222,naive
A short story about a famous con man being captured,SakanaAI/TinySwallow-1.5B-Instruct,6,1,9,0.07552083333333333,clairvoyant
A short story titled 'Catch me if you Can',SakanaAI/TinySwallow-1.5B-Instruct,8,1,9,0.314453125,naive
A short story about a famous con man being captured,SakanaAI/TinySwallow-1.5B-Instruct,8,1,9,0.1320529513888889,clairvoyant
A short story titled 'Catch me if you Can',openai-community/gpt2-xl,2,1,9,0.21875,naive
A short story about a famous con man being captured,openai-community/gpt2-xl,2,1,9,0.08702256944444445,clairvoyant
A short story titled 'Catch me if you Can',openai-community/gpt2-xl,4,1,9,0.2458767361111111,naive
A short story about a famous con man being captured,openai-community/gpt2-xl,4,1,9,0.007161458333333333,clairvoyant
A short story titled 'Catch me if you Can',openai-community/gpt2-xl,6,1,9,0.2925347222222222,naive
A short story about a famous con man being captured,openai-community/gpt2-xl,6,1,9,0.166015625,clairvoyant
A short story titled 'Catch me if you Can',openai-community/gpt2-xl,8,1,9,0.026258680555555556,naive
A short story about a famous con man being captured,openai-community/gpt2-xl,8,1,9,-0.1257595486111111,clairvoyant
A short story titled 'Catch me if you Can',allenai/OLMo-2-1124-13B,2,1,9,-0.0636935763888889,naive
A short story about a famous con man being captured,allenai/OLMo-2-1124-13B,2,1,9,-0.03407118055555555,clairvoyant
A short story titled 'Catch me if you Can',allenai/OLMo-2-1124-13B,4,1,9,-0.173828125,naive
A short story about a famous con man being captured,allenai/OLMo-2-1124-13B,4,1,9,-0.0832248263888889,clairvoyant
A short story titled 'Catch me if you Can',allenai/OLMo-2-1124-13B,6,1,9,0.3630642361111111,naive
A short story about a famous con man being captured,allenai/OLMo-2-1124-13B,6,1,9,0.3114149305555556,clairvoyant
A short story titled 'Catch me if you Can',allenai/OLMo-2-1124-13B,8,1,9,0.6276041666666666,naive
A short story about a famous con man being captured,allenai/OLMo-2-1124-13B,8,1,9,0.3865017361111111,clairvoyant
A short story titled 'Catch me if you Can',meta-llama/Llama-3.1-8B-Instruct,2,1,9,-0.7336154513888888,naive
A short story about a famous con man being captured,meta-llama/Llama-3.1-8B-Instruct,2,1,9,-0.6457248263888888,clairvoyant
A short story titled 'Catch me if you Can',meta-llama/Llama-3.1-8B-Instruct,4,1,9,-0.6370985243055556,naive
A short story about a famous con man being captured,meta-llama/Llama-3.1-8B-Instruct,4,1,9,-0.6419813368055556,clairvoyant
A short story titled 'Catch me if you Can',meta-llama/Llama-3.1-8B-Instruct,6,1,9,-0.4755859375,naive
A short story about a famous con man being captured,meta-llama/Llama-3.1-8B-Instruct,6,1,9,-0.7092013888888888,clairvoyant
A short story titled 'Catch me if you Can',meta-llama/Llama-3.1-8B-Instruct,8,1,9,-0.14884440104166666,naive
A short story about a famous con man being captured,meta-llama/Llama-3.1-8B-Instruct,8,1,9,-0.3442925347222222,clairvoyant
A short story titled 'Catch me if you Can',Qwen/Qwen2.5-7B-Instruct,2,1,9,0.6310763888888888,naive
A short story about a famous con man being captured,Qwen/Qwen2.5-7B-Instruct,2,1,9,0.3304036458333333,clairvoyant
A short story titled 'Catch me if you Can',Qwen/Qwen2.5-7B-Instruct,4,1,9,0.8120659722222222,naive
A short story about a famous con man being captured,Qwen/Qwen2.5-7B-Instruct,4,1,9,0.7197265625,clairvoyant
A short story titled 'Catch me if you Can',Qwen/Qwen2.5-7B-Instruct,6,1,9,0.4049479166666667,naive
A short story about a famous con man being captured,Qwen/Qwen2.5-7B-Instruct,6,1,9,0.3211805555555556,clairvoyant
A short story titled 'Catch me if you Can',Qwen/Qwen2.5-7B-Instruct,8,1,9,0.3706597222222222,naive
A short story about a famous con man being captured,Qwen/Qwen2.5-7B-Instruct,8,1,9,0.4373914930555556,clairvoyant
A short story titled 'Catch me if you Can',SakanaAI/TinySwallow-1.5B-Instruct,2,1,10,1.4364939371744792,naive
A short story about a famous con man being captured,SakanaAI/TinySwallow-1.5B-Instruct,2,1,10,1.1870279947916667,clairvoyant
A short story titled 'Catch me if you Can',SakanaAI/TinySwallow-1.5B-Instruct,4,1,10,1.6278671264648437,naive
A short story about a famous con man being captured,SakanaAI/TinySwallow-1.5B-Instruct,4,1,10,1.2846593221028646,clairvoyant
A short story titled 'Catch me if you Can',SakanaAI/TinySwallow-1.5B-Instruct,6,1,10,1.4534454345703125,naive
A short story about a famous con man being captured,SakanaAI/TinySwallow-1.5B-Instruct,6,1,10,1.1499928792317708,clairvoyant
A short story titled 'Catch me if you Can',SakanaAI/TinySwallow-1.5B-Instruct,8,1,10,2.8513765970865887,naive
A short story about a famous con man being captured,SakanaAI/TinySwallow-1.5B-Instruct,8,1,10,2.6118614196777346,clairvoyant
A short story titled 'Catch me if you Can',openai-community/gpt2-xl,2,1,10,0.9306765079498291,naive
A short story about a famous con man being captured,openai-community/gpt2-xl,2,1,10,0.8757021029790243,clairvoyant
