"topic","model","history","story","sentence","sequentiality","knowledge","topicNumber"
"A short story about a famous con man","allenai/OLMo-2-1124-13B",4,1,6,1.84136284722222,"naive",3
"A short story about a famous con man being captured","allenai/OLMo-2-1124-13B",4,1,6,1.69476996527778,"clairvoyant",4
"A short story about a famous con man","allenai/OLMo-2-1124-13B",6,1,6,1.84244791666667,"naive",3
"A short story about a famous con man being captured","allenai/OLMo-2-1124-13B",6,1,6,1.70887586805556,"clairvoyant",4
"A short story about a famous con man","allenai/OLMo-2-1124-13B",8,1,6,1.84244791666667,"naive",3
"A short story about a famous con man being captured","allenai/OLMo-2-1124-13B",8,1,6,1.70887586805556,"clairvoyant",4
"A short story about a famous con man","meta-llama/Llama-3.1-8B-Instruct",2,1,6,1.75390625,"naive",3
"A short story about a famous con man being captured","meta-llama/Llama-3.1-8B-Instruct",2,1,6,1.62782118055556,"clairvoyant",4
"A short story about a famous con man","meta-llama/Llama-3.1-8B-Instruct",4,1,6,2.04774305555556,"naive",3
"A short story about a famous con man being captured","meta-llama/Llama-3.1-8B-Instruct",4,1,6,1.86697048611111,"clairvoyant",4
"A short story about a famous con man","meta-llama/Llama-3.1-8B-Instruct",6,1,6,2.16373697916667,"naive",3
"A short story about a famous con man being captured","meta-llama/Llama-3.1-8B-Instruct",6,1,6,1.98198784722222,"clairvoyant",4
"A short story about a famous con man","meta-llama/Llama-3.1-8B-Instruct",8,1,6,2.16373697916667,"naive",3
"A short story about a famous con man being captured","meta-llama/Llama-3.1-8B-Instruct",8,1,6,1.98198784722222,"clairvoyant",4
"A short story about a famous con man","Qwen/Qwen2.5-7B-Instruct",2,1,6,2.10666232638889,"naive",3
"A short story about a famous con man being captured","Qwen/Qwen2.5-7B-Instruct",2,1,6,1.88812934027778,"clairvoyant",4
"A short story about a famous con man","Qwen/Qwen2.5-7B-Instruct",4,1,6,2.55783420138889,"naive",3
"A short story about a famous con man being captured","Qwen/Qwen2.5-7B-Instruct",4,1,6,2.31651475694444,"clairvoyant",4
"A short story about a famous con man","Qwen/Qwen2.5-7B-Instruct",6,1,6,2.67453342013889,"naive",3
"A short story about a famous con man being captured","Qwen/Qwen2.5-7B-Instruct",6,1,6,2.44398328993056,"clairvoyant",4
"A short story about a famous con man","Qwen/Qwen2.5-7B-Instruct",8,1,6,2.67453342013889,"naive",3
"A short story about a famous con man being captured","Qwen/Qwen2.5-7B-Instruct",8,1,6,2.44398328993056,"clairvoyant",4
"A short story about a famous con man","SakanaAI/TinySwallow-1.5B-Instruct",2,1,7,2.21125932173295,"naive",3
"A short story about a famous con man being captured","SakanaAI/TinySwallow-1.5B-Instruct",2,1,7,2.00923295454545,"clairvoyant",4
"A short story about a famous con man","SakanaAI/TinySwallow-1.5B-Instruct",4,1,7,2.33800159801136,"naive",3
"A short story about a famous con man being captured","SakanaAI/TinySwallow-1.5B-Instruct",4,1,7,2.16382945667614,"clairvoyant",4
"A short story about a famous con man","SakanaAI/TinySwallow-1.5B-Instruct",6,1,7,2.49168812144886,"naive",3
"A short story about a famous con man being captured","SakanaAI/TinySwallow-1.5B-Instruct",6,1,7,2.33649236505682,"clairvoyant",4
"A short story about a famous con man","SakanaAI/TinySwallow-1.5B-Instruct",8,1,7,2.43532492897727,"naive",3
"A short story about a famous con man being captured","SakanaAI/TinySwallow-1.5B-Instruct",8,1,7,2.28273703835227,"clairvoyant",4
"A short story about a famous con man","openai-community/gpt2-xl",2,1,7,2.19866388494318,"naive",3
"A short story about a famous con man being captured","openai-community/gpt2-xl",2,1,7,2.35744406960227,"clairvoyant",4
"A short story about a famous con man","openai-community/gpt2-xl",4,1,7,2.48980712890625,"naive",3
"A short story about a famous con man being captured","openai-community/gpt2-xl",4,1,7,2.45304731889205,"clairvoyant",4
"A short story about a famous con man","openai-community/gpt2-xl",6,1,7,2.60275268554688,"naive",3
"A short story about a famous con man being captured","openai-community/gpt2-xl",6,1,7,2.54148448597301,"clairvoyant",4
"A short story about a famous con man","openai-community/gpt2-xl",8,1,7,2.59271795099432,"naive",3
"A short story about a famous con man being captured","openai-community/gpt2-xl",8,1,7,2.51204612038352,"clairvoyant",4
"A short story about a famous con man","allenai/OLMo-2-1124-13B",2,1,7,1.18852095170455,"naive",3
"A short story about a famous con man being captured","allenai/OLMo-2-1124-13B",2,1,7,1.22425426136364,"clairvoyant",4
"A short story about a famous con man","allenai/OLMo-2-1124-13B",4,1,7,2.07629949396307,"naive",3
"A short story about a famous con man being captured","allenai/OLMo-2-1124-13B",4,1,7,1.9708418412642,"clairvoyant",4
"A short story about a famous con man","allenai/OLMo-2-1124-13B",6,1,7,2.45492831143466,"naive",3
"A short story about a famous con man being captured","allenai/OLMo-2-1124-13B",6,1,7,2.23536265980114,"clairvoyant",4
"A short story about a famous con man","allenai/OLMo-2-1124-13B",8,1,7,2.54558216441761,"naive",3
"A short story about a famous con man being captured","allenai/OLMo-2-1124-13B",8,1,7,2.30180220170455,"clairvoyant",4
"A short story about a famous con man","meta-llama/Llama-3.1-8B-Instruct",2,1,7,1.7161698774858,"naive",3
"A short story about a famous con man being captured","meta-llama/Llama-3.1-8B-Instruct",2,1,7,1.648681640625,"clairvoyant",4
"A short story about a famous con man","meta-llama/Llama-3.1-8B-Instruct",4,1,7,1.91054742986506,"naive",3
"A short story about a famous con man being captured","meta-llama/Llama-3.1-8B-Instruct",4,1,7,1.61669367009943,"clairvoyant",4
"A short story about a famous con man","meta-llama/Llama-3.1-8B-Instruct",6,1,7,2.01964499733665,"naive",3
"A short story about a famous con man being captured","meta-llama/Llama-3.1-8B-Instruct",6,1,7,1.58306607333097,"clairvoyant",4
"A short story about a famous con man","meta-llama/Llama-3.1-8B-Instruct",8,1,7,2.08295787464489,"naive",3
"A short story about a famous con man being captured","meta-llama/Llama-3.1-8B-Instruct",8,1,7,1.63707386363636,"clairvoyant",4
"A short story about a famous con man","Qwen/Qwen2.5-7B-Instruct",2,1,7,2.49368563565341,"naive",3
"A short story about a famous con man being captured","Qwen/Qwen2.5-7B-Instruct",2,1,7,2.4668662331321,"clairvoyant",4
"A short story about a famous con man","Qwen/Qwen2.5-7B-Instruct",4,1,7,2.72475502707741,"naive",3
"A short story about a famous con man being captured","Qwen/Qwen2.5-7B-Instruct",4,1,7,2.33590975674716,"clairvoyant",4
"A short story about a famous con man","Qwen/Qwen2.5-7B-Instruct",6,1,7,2.94836841930043,"naive",3
"A short story about a famous con man being captured","Qwen/Qwen2.5-7B-Instruct",6,1,7,2.70982846346768,"clairvoyant",4
"A short story about a famous con man","Qwen/Qwen2.5-7B-Instruct",8,1,7,2.87798656116832,"naive",3
"A short story about a famous con man being captured","Qwen/Qwen2.5-7B-Instruct",8,1,7,2.51636713201349,"clairvoyant",4
"A short story about a famous con man","SakanaAI/TinySwallow-1.5B-Instruct",2,1,8,1.8980712890625,"naive",3
"A short story about a famous con man being captured","SakanaAI/TinySwallow-1.5B-Instruct",2,1,8,1.9793212890625,"clairvoyant",4
"A short story about a famous con man","SakanaAI/TinySwallow-1.5B-Instruct",4,1,8,1.7504150390625,"naive",3
"A short story about a famous con man being captured","SakanaAI/TinySwallow-1.5B-Instruct",4,1,8,1.8097900390625,"clairvoyant",4
"A short story about a famous con man","SakanaAI/TinySwallow-1.5B-Instruct",6,1,8,1.933056640625,"naive",3
"A short story about a famous con man being captured","SakanaAI/TinySwallow-1.5B-Instruct",6,1,8,1.93780517578125,"clairvoyant",4
"A short story about a famous con man","SakanaAI/TinySwallow-1.5B-Instruct",8,1,8,1.9779052734375,"naive",3
"A short story about a famous con man being captured","SakanaAI/TinySwallow-1.5B-Instruct",8,1,8,2.0443359375,"clairvoyant",4
"A short story about a famous con man","openai-community/gpt2-xl",2,1,8,2.14366116523743,"naive",3
"A short story about a famous con man being captured","openai-community/gpt2-xl",2,1,8,2.00225203037262,"clairvoyant",4
"A short story about a famous con man","openai-community/gpt2-xl",4,1,8,1.90098378658295,"naive",3
"A short story about a famous con man being captured","openai-community/gpt2-xl",4,1,8,1.71421284675598,"clairvoyant",4
"A short story about a famous con man","openai-community/gpt2-xl",6,1,8,1.86678819656372,"naive",3
"A short story about a famous con man being captured","openai-community/gpt2-xl",6,1,8,1.69872407913208,"clairvoyant",4
"A short story about a famous con man","openai-community/gpt2-xl",8,1,8,1.89871501922607,"naive",3
"A short story about a famous con man being captured","openai-community/gpt2-xl",8,1,8,1.71536331176758,"clairvoyant",4
"A short story about a famous con man","allenai/OLMo-2-1124-13B",2,1,8,2.07163543701172,"naive",3
"A short story about a famous con man being captured","allenai/OLMo-2-1124-13B",2,1,8,1.89380493164062,"clairvoyant",4
"A short story about a famous con man","allenai/OLMo-2-1124-13B",4,1,8,1.92122955322266,"naive",3
"A short story about a famous con man being captured","allenai/OLMo-2-1124-13B",4,1,8,1.92422485351562,"clairvoyant",4
"A short story about a famous con man","allenai/OLMo-2-1124-13B",6,1,8,2.69589996337891,"naive",3
"A short story about a famous con man being captured","allenai/OLMo-2-1124-13B",6,1,8,2.9364128112793,"clairvoyant",4
"A short story about a famous con man","allenai/OLMo-2-1124-13B",8,1,8,3.23629741668701,"naive",3
"A short story about a famous con man being captured","allenai/OLMo-2-1124-13B",8,1,8,3.27571659088135,"clairvoyant",4
"A short story about a famous con man","meta-llama/Llama-3.1-8B-Instruct",2,1,8,1.79794769287109,"naive",3
"A short story about a famous con man being captured","meta-llama/Llama-3.1-8B-Instruct",2,1,8,1.60388336181641,"clairvoyant",4
"A short story about a famous con man","meta-llama/Llama-3.1-8B-Instruct",4,1,8,1.66867065429688,"naive",3
"A short story about a famous con man being captured","meta-llama/Llama-3.1-8B-Instruct",4,1,8,1.62630462646484,"clairvoyant",4
"A short story about a famous con man","meta-llama/Llama-3.1-8B-Instruct",6,1,8,2.27745895385742,"naive",3
"A short story about a famous con man being captured","meta-llama/Llama-3.1-8B-Instruct",6,1,8,2.32679405212402,"clairvoyant",4
"A short story about a famous con man","meta-llama/Llama-3.1-8B-Instruct",8,1,8,2.53664646148682,"naive",3
"A short story about a famous con man being captured","meta-llama/Llama-3.1-8B-Instruct",8,1,8,2.69619770050049,"clairvoyant",4
"A short story about a famous con man","Qwen/Qwen2.5-7B-Instruct",2,1,8,2.37460269927979,"naive",3
"A short story about a famous con man being captured","Qwen/Qwen2.5-7B-Instruct",2,1,8,2.79419975280762,"clairvoyant",4
"A short story about a famous con man","Qwen/Qwen2.5-7B-Instruct",4,1,8,2.8505259513855,"naive",3
"A short story about a famous con man being captured","Qwen/Qwen2.5-7B-Instruct",4,1,8,3.07818012237549,"clairvoyant",4
"A short story about a famous con man","Qwen/Qwen2.5-7B-Instruct",6,1,8,3.21902780532837,"naive",3
"A short story about a famous con man being captured","Qwen/Qwen2.5-7B-Instruct",6,1,8,3.4136944770813,"clairvoyant",4
"A short story about a famous con man","Qwen/Qwen2.5-7B-Instruct",8,1,8,3.56220436096191,"naive",3
"A short story about a famous con man being captured","Qwen/Qwen2.5-7B-Instruct",8,1,8,3.80701398849487,"clairvoyant",4
"A short story about a famous con man","SakanaAI/TinySwallow-1.5B-Instruct",2,1,9,0.290147569444444,"naive",3
"A short story about a famous con man being captured","SakanaAI/TinySwallow-1.5B-Instruct",2,1,9,0.118489583333333,"clairvoyant",4
"A short story about a famous con man","SakanaAI/TinySwallow-1.5B-Instruct",4,1,9,0.458984375,"naive",3
"A short story about a famous con man being captured","SakanaAI/TinySwallow-1.5B-Instruct",4,1,9,0.331163194444444,"clairvoyant",4
"A short story about a famous con man","SakanaAI/TinySwallow-1.5B-Instruct",6,1,9,0.210720486111111,"naive",3
"A short story about a famous con man being captured","SakanaAI/TinySwallow-1.5B-Instruct",6,1,9,0.0755208333333333,"clairvoyant",4
"A short story about a famous con man","SakanaAI/TinySwallow-1.5B-Instruct",8,1,9,0.222113715277778,"naive",3
"A short story about a famous con man being captured","SakanaAI/TinySwallow-1.5B-Instruct",8,1,9,0.132052951388889,"clairvoyant",4
"A short story about a famous con man","openai-community/gpt2-xl",2,1,9,0.134331597222222,"naive",3
"A short story about a famous con man being captured","openai-community/gpt2-xl",2,1,9,0.0870225694444444,"clairvoyant",4
"A short story about a famous con man","openai-community/gpt2-xl",4,1,9,0.0779079861111111,"naive",3
"A short story about a famous con man being captured","openai-community/gpt2-xl",4,1,9,0.00716145833333333,"clairvoyant",4
"A short story about a famous con man","openai-community/gpt2-xl",6,1,9,0.235243055555556,"naive",3
"A short story about a famous con man being captured","openai-community/gpt2-xl",6,1,9,0.166015625,"clairvoyant",4
"A short story about a famous con man","openai-community/gpt2-xl",8,1,9,-0.07421875,"naive",3
"A short story about a famous con man being captured","openai-community/gpt2-xl",8,1,9,-0.125759548611111,"clairvoyant",4
"A short story about a famous con man","allenai/OLMo-2-1124-13B",2,1,9,-0.0009765625,"naive",3
"A short story about a famous con man being captured","allenai/OLMo-2-1124-13B",2,1,9,-0.0340711805555556,"clairvoyant",4
"A short story about a famous con man","allenai/OLMo-2-1124-13B",4,1,9,-0.0129123263888889,"naive",3
"A short story about a famous con man being captured","allenai/OLMo-2-1124-13B",4,1,9,-0.0832248263888889,"clairvoyant",4
"A short story about a famous con man","allenai/OLMo-2-1124-13B",6,1,9,0.559244791666667,"naive",3
"A short story about a famous con man being captured","allenai/OLMo-2-1124-13B",6,1,9,0.311414930555556,"clairvoyant",4
"A short story about a famous con man","allenai/OLMo-2-1124-13B",8,1,9,0.611653645833333,"naive",3
"A short story about a famous con man being captured","allenai/OLMo-2-1124-13B",8,1,9,0.386501736111111,"clairvoyant",4
"A short story about a famous con man","meta-llama/Llama-3.1-8B-Instruct",2,1,9,-0.193684895833333,"naive",3
"A short story about a famous con man being captured","meta-llama/Llama-3.1-8B-Instruct",2,1,9,-0.645724826388889,"clairvoyant",4
"A short story about a famous con man","meta-llama/Llama-3.1-8B-Instruct",4,1,9,-0.216796875,"naive",3
"A short story about a famous con man being captured","meta-llama/Llama-3.1-8B-Instruct",4,1,9,-0.641981336805556,"clairvoyant",4
"A short story about a famous con man","meta-llama/Llama-3.1-8B-Instruct",6,1,9,-0.352864583333333,"naive",3
"A short story about a famous con man being captured","meta-llama/Llama-3.1-8B-Instruct",6,1,9,-0.709201388888889,"clairvoyant",4
"A short story about a famous con man","meta-llama/Llama-3.1-8B-Instruct",8,1,9,-0.125759548611111,"naive",3
"A short story about a famous con man being captured","meta-llama/Llama-3.1-8B-Instruct",8,1,9,-0.344292534722222,"clairvoyant",4
"A short story about a famous con man","Qwen/Qwen2.5-7B-Instruct",2,1,9,0.674262152777778,"naive",3
"A short story about a famous con man being captured","Qwen/Qwen2.5-7B-Instruct",2,1,9,0.330403645833333,"clairvoyant",4
"A short story about a famous con man","Qwen/Qwen2.5-7B-Instruct",4,1,9,0.914822048611111,"naive",3
"A short story about a famous con man being captured","Qwen/Qwen2.5-7B-Instruct",4,1,9,0.7197265625,"clairvoyant",4
"A short story about a famous con man","Qwen/Qwen2.5-7B-Instruct",6,1,9,0.576714409722222,"naive",3
"A short story about a famous con man being captured","Qwen/Qwen2.5-7B-Instruct",6,1,9,0.321180555555556,"clairvoyant",4
