topic,model,history,story,sentence,total_sequentiality,contextual_sequentiality,topic_sequentiality,story_type
A short story titled 'The Record',SakanaAI/TinySwallow-1.5B-Instruct,max,2,2,1.0819295247395833,-8.362060546875,-14.8955078125,naive
A short story about a woman rapidly aging through her entire life,SakanaAI/TinySwallow-1.5B-Instruct,max,2,2,1.0889078776041667,-20.01953125,-29.0390625,clairvoyant
A short story titled 'The Record',openai-community/gpt2-xl,max,2,2,0.4423624674479167,-24.90966796875,-40.71875,naive
A short story about a woman rapidly aging through her entire life,openai-community/gpt2-xl,max,2,2,0.43121337890625,-3.9248046875,-17.3662109375,clairvoyant
A short story titled 'The Record',allenai/OLMo-2-1124-13B,max,2,2,1.6814778645833333,-69.4271240234375,-97.466796875,naive
A short story about a woman rapidly aging through her entire life,allenai/OLMo-2-1124-13B,max,2,2,1.44970703125,-37.3759765625,-55.814453125,clairvoyant
A short story titled 'The Record',meta-llama/Llama-3.1-8B-Instruct,max,2,2,0.6707967122395834,-14.390625,-37.9765625,naive
A short story about a woman rapidly aging through her entire life,meta-llama/Llama-3.1-8B-Instruct,max,2,2,0.5301920572916666,-39.5777587890625,-92.4111328125,clairvoyant
A short story titled 'The Record',Qwen/Qwen2.5-7B-Instruct,max,2,2,0.53192138671875,-58.21875,-69.751953125,naive
A short story about a woman rapidly aging through her entire life,Qwen/Qwen2.5-7B-Instruct,max,2,2,0.6077880859375,-31.64306640625,-35.4658203125,clairvoyant
A short story titled 'The Record',SakanaAI/TinySwallow-1.5B-Instruct,max,2,3,0.3540736607142857,-36.72344970703125,-61.482177734375,naive
A short story about a woman rapidly aging through her entire life,SakanaAI/TinySwallow-1.5B-Instruct,max,2,3,1.2885044642857142,-29.37567138671875,-65.423828125,clairvoyant
A short story titled 'The Record',openai-community/gpt2-xl,max,2,3,0.8387276785714286,-51.16546630859375,-76.716064453125,naive
A short story about a woman rapidly aging through her entire life,openai-community/gpt2-xl,max,2,3,1.6344866071428572,-53.669921875,-91.875,clairvoyant
A short story titled 'The Record',allenai/OLMo-2-1124-13B,max,2,3,0.3833705357142857,-72.9853401184082,-99.456298828125,naive
A short story about a woman rapidly aging through her entire life,allenai/OLMo-2-1124-13B,max,2,3,0.8560267857142857,-74.3759765625,-107.33203125,clairvoyant
A short story titled 'The Record',meta-llama/Llama-3.1-8B-Instruct,max,2,3,0.6141183035714286,-38.49609375,-34.484375,naive
A short story about a woman rapidly aging through her entire life,meta-llama/Llama-3.1-8B-Instruct,max,2,3,1.5580357142857142,-9.50390625,-28.49609375,clairvoyant
A short story titled 'The Record',Qwen/Qwen2.5-7B-Instruct,max,2,3,0.39034598214285715,-12.0728759765625,-14.72705078125,naive
A short story about a woman rapidly aging through her entire life,Qwen/Qwen2.5-7B-Instruct,max,2,3,2.1925223214285716,-16.65234375,-22.5234375,clairvoyant
A short story titled 'The Record',SakanaAI/TinySwallow-1.5B-Instruct,max,2,4,0.3928888494318182,-34.572265625,-40.515625,naive
A short story about a woman rapidly aging through her entire life,SakanaAI/TinySwallow-1.5B-Instruct,max,2,4,1.4371892755681819,-5.7421875,-18.26171875,clairvoyant
A short story titled 'The Record',openai-community/gpt2-xl,max,2,4,0.5403053977272727,-68.490234375,-92.1767578125,naive
A short story about a woman rapidly aging through her entire life,openai-community/gpt2-xl,max,2,4,0.9403409090909091,-42.04296875,-50.578125,clairvoyant
A short story titled 'The Record',allenai/OLMo-2-1124-13B,max,2,4,0.5912309126420454,-16.21484375,-40.53125,naive
A short story about a woman rapidly aging through her entire life,allenai/OLMo-2-1124-13B,max,2,4,1.5963245738636365,-41.430267333984375,-70.33848571777344,clairvoyant
A short story titled 'The Record',meta-llama/Llama-3.1-8B-Instruct,max,2,4,0.26295055042613635,-54.603515625,-57.57177734375,naive
A short story about a woman rapidly aging through her entire life,meta-llama/Llama-3.1-8B-Instruct,max,2,4,0.9767400568181818,-39.380859375,-38.5,clairvoyant
A short story titled 'The Record',Qwen/Qwen2.5-7B-Instruct,max,2,4,0.5810075239701704,-34.5303955078125,-53.18086242675781,naive
A short story about a woman rapidly aging through her entire life,Qwen/Qwen2.5-7B-Instruct,max,2,4,2.0996815074573862,-31.058837890625,-59.09375,clairvoyant
A short story titled 'The Record',SakanaAI/TinySwallow-1.5B-Instruct,max,2,5,1.8770345052083333,-48.87030029296875,-71.4111328125,naive
A short story about a woman rapidly aging through her entire life,SakanaAI/TinySwallow-1.5B-Instruct,max,2,5,2.240234375,-58.7470703125,-86.11328125,clairvoyant
A short story titled 'The Record',openai-community/gpt2-xl,max,2,5,1.7885044642857142,-63.305145263671875,-89.353515625,naive
A short story about a woman rapidly aging through her entire life,openai-community/gpt2-xl,max,2,5,1.9167131696428572,-75.083984375,-101.419921875,clairvoyant
A short story titled 'The Record',allenai/OLMo-2-1124-13B,max,2,5,2.0783284505208335,-37.94140625,-33.59765625,naive
A short story about a woman rapidly aging through her entire life,allenai/OLMo-2-1124-13B,max,2,5,2.1661783854166665,-9.640625,-29.9375,clairvoyant
A short story titled 'The Record',meta-llama/Llama-3.1-8B-Instruct,max,2,5,1.57470703125,-12.8663330078125,-15.45361328125,naive
A short story about a woman rapidly aging through her entire life,meta-llama/Llama-3.1-8B-Instruct,max,2,5,1.88134765625,-20.44921875,-31.890625,clairvoyant
A short story titled 'The Record',Qwen/Qwen2.5-7B-Instruct,max,2,5,1.3060709635416667,-31.93359375,-42.27734375,naive
A short story about a woman rapidly aging through her entire life,Qwen/Qwen2.5-7B-Instruct,max,2,5,1.808837890625,-6.1806640625,-19.59765625,clairvoyant
A short story titled 'The Record',SakanaAI/TinySwallow-1.5B-Instruct,max,2,6,0.9943615141369048,-68.48193359375,-94.748046875,naive
A short story about a woman rapidly aging through her entire life,SakanaAI/TinySwallow-1.5B-Instruct,max,2,6,1.3352225167410714,-42.109375,-54.982421875,clairvoyant
A short story titled 'The Record',openai-community/gpt2-xl,max,2,6,1.184326171875,-15.83984375,-36.4140625,naive
A short story about a woman rapidly aging through her entire life,openai-community/gpt2-xl,max,2,6,1.3133056640625,-42.225372314453125,-78.339599609375,clairvoyant
A short story titled 'The Record',allenai/OLMo-2-1124-13B,max,2,6,0.5360165550595238,-54.82421875,-62.6552734375,naive
A short story about a woman rapidly aging through her entire life,allenai/OLMo-2-1124-13B,max,2,6,0.9121791294642857,-35.40234375,-39.04296875,clairvoyant
A short story titled 'The Record',meta-llama/Llama-3.1-8B-Instruct,max,2,6,0.6089913504464286,-33.46600341796875,-57.01654052734375,naive
A short story about a woman rapidly aging through her entire life,meta-llama/Llama-3.1-8B-Instruct,max,2,6,0.9890834263392857,-31.126220703125,-62.2578125,clairvoyant
A short story titled 'The Record',Qwen/Qwen2.5-7B-Instruct,max,2,6,0.9504271007719494,-48.53717041015625,-73.2486572265625,naive
A short story about a woman rapidly aging through her entire life,Qwen/Qwen2.5-7B-Instruct,max,2,6,1.5782645089285714,-58.0107421875,-87.515625,clairvoyant
A short story titled 'The Record',SakanaAI/TinySwallow-1.5B-Instruct,max,2,7,0.9264573317307693,-63.050994873046875,-87.4991455078125,naive
A short story about a woman rapidly aging through her entire life,SakanaAI/TinySwallow-1.5B-Instruct,max,2,7,1.4183443509615385,-74.19140625,-97.44140625,clairvoyant
A short story titled 'The Record',openai-community/gpt2-xl,max,2,7,0.6565504807692307,-37.1953125,-36.9765625,naive
A short story about a woman rapidly aging through her entire life,openai-community/gpt2-xl,max,2,7,0.990234375,-9.693359375,-25.6806640625,clairvoyant
A short story titled 'The Record',allenai/OLMo-2-1124-13B,max,2,7,0.9508713942307693,-9.7744140625,-19.86328125,naive
A short story about a woman rapidly aging through her entire life,allenai/OLMo-2-1124-13B,max,2,7,1.5528094951923077,-12.9765625,-15.66015625,clairvoyant
A short story titled 'The Record',meta-llama/Llama-3.1-8B-Instruct,max,2,7,0.7508263221153846,-17.2626953125,-23.7662353515625,naive
A short story about a woman rapidly aging through her entire life,meta-llama/Llama-3.1-8B-Instruct,max,2,7,1.3641826923076923,-2.898193359375,-15.3681640625,clairvoyant
A short story titled 'The Record',Qwen/Qwen2.5-7B-Instruct,max,2,7,1.0304987980769231,-69.6591796875,-80.91552734375,naive
A short story about a woman rapidly aging through her entire life,Qwen/Qwen2.5-7B-Instruct,max,2,7,1.7166466346153846,-31.228515625,-43.58984375,clairvoyant
A short story titled 'The Record',SakanaAI/TinySwallow-1.5B-Instruct,max,2,8,3.6759207589285716,-16.9765625,-44.23046875,naive
A short story about a woman rapidly aging through her entire life,SakanaAI/TinySwallow-1.5B-Instruct,max,2,8,3.369419642857143,-31.976806640625,-66.7880859375,clairvoyant
A short story titled 'The Record',openai-community/gpt2-xl,max,2,8,3.4737723214285716,-46.40185546875,-55.79296875,naive
A short story about a woman rapidly aging through her entire life,openai-community/gpt2-xl,max,2,8,2.939174107142857,-29.5380859375,-36.98046875,clairvoyant
A short story titled 'The Record',allenai/OLMo-2-1124-13B,max,2,8,3.8934151785714284,-28.68045425415039,-48.028587341308594,naive
A short story about a woman rapidly aging through her entire life,allenai/OLMo-2-1124-13B,max,2,8,3.7114955357142856,-24.9581298828125,-55.34375,clairvoyant
A short story titled 'The Record',meta-llama/Llama-3.1-8B-Instruct,max,2,8,3.676060267857143,-40.4217529296875,-74.468994140625,naive
A short story about a woman rapidly aging through her entire life,meta-llama/Llama-3.1-8B-Instruct,max,2,8,3.5853794642857144,-47.830078125,-87.34765625,clairvoyant
A short story titled 'The Record',Qwen/Qwen2.5-7B-Instruct,max,2,8,4.844308035714286,-61.729278564453125,-90.202880859375,naive
A short story about a woman rapidly aging through her entire life,Qwen/Qwen2.5-7B-Instruct,max,2,8,5.024832589285714,-71.6201171875,-99.9423828125,clairvoyant
A short story titled 'The Record',SakanaAI/TinySwallow-1.5B-Instruct,max,2,9,2.342181037454044,-35.87890625,-36.02734375,naive
A short story about a woman rapidly aging through her entire life,SakanaAI/TinySwallow-1.5B-Instruct,max,2,9,3.107845530790441,-8.86328125,-27.615234375,clairvoyant
A short story titled 'The Record',openai-community/gpt2-xl,max,2,9,1.700483434340533,-9.99609375,-18.6943359375,naive
A short story about a woman rapidly aging through her entire life,openai-community/gpt2-xl,max,2,9,2.1243663114659928,-19.375,-25.3671875,clairvoyant
A short story titled 'The Record',allenai/OLMo-2-1124-13B,max,2,9,2.0477223115808822,-14.837890625,-32.3974609375,naive
A short story about a woman rapidly aging through her entire life,allenai/OLMo-2-1124-13B,max,2,9,2.4009650735294117,-2.705078125,-15.7021484375,clairvoyant
A short story titled 'The Record',meta-llama/Llama-3.1-8B-Instruct,max,2,9,2.193502987132353,-69.671142578125,-88.826904296875,naive
A short story about a woman rapidly aging through her entire life,meta-llama/Llama-3.1-8B-Instruct,max,2,9,2.626220703125,-31.4091796875,-51.595703125,clairvoyant
A short story titled 'The Record',Qwen/Qwen2.5-7B-Instruct,max,2,9,2.219547047334559,-19.42578125,-45.40625,naive
A short story about a woman rapidly aging through her entire life,Qwen/Qwen2.5-7B-Instruct,max,2,9,3.0496682559742645,-32.1708984375,-72.9873046875,clairvoyant
A short story titled 'The Record',SakanaAI/TinySwallow-1.5B-Instruct,max,2,10,0.13539341517857142,-47.80401611328125,-64.4296875,naive
A short story about a woman rapidly aging through her entire life,SakanaAI/TinySwallow-1.5B-Instruct,max,2,10,0.8238002232142857,-30.2275390625,-36.8056640625,clairvoyant
A short story titled 'The Record',openai-community/gpt2-xl,max,2,10,0.21201869419642858,-29.357467651367188,-53.36531066894531,naive
A short story about a woman rapidly aging through her entire life,openai-community/gpt2-xl,max,2,10,0.5593610491071429,-24.9266357421875,-60.390625,clairvoyant
A short story titled 'The Record',allenai/OLMo-2-1124-13B,max,2,10,0.6707938058035714,-40.211456298828125,-72.6583251953125,naive
A short story about a woman rapidly aging through her entire life,allenai/OLMo-2-1124-13B,max,2,10,1.1875479561941964,-47.7099609375,-82.435546875,clairvoyant
A short story titled 'The Record',meta-llama/Llama-3.1-8B-Instruct,max,2,10,0.38441685267857145,-61.04643249511719,-90.942626953125,naive
A short story about a woman rapidly aging through her entire life,meta-llama/Llama-3.1-8B-Instruct,max,2,10,0.9969308035714286,-69.6064453125,-100.82421875,clairvoyant
A short story titled 'The Record',Qwen/Qwen2.5-7B-Instruct,max,2,10,0.22286551339285715,-37.859375,-38.04296875,naive
A short story about a woman rapidly aging through her entire life,Qwen/Qwen2.5-7B-Instruct,max,2,10,0.9529157366071429,-10.552734375,-28.18115234375,clairvoyant
A short story titled 'The Record',SakanaAI/TinySwallow-1.5B-Instruct,max,2,11,0.015190972222222222,-13.5074462890625,-17.5322265625,naive
A short story about a woman rapidly aging through her entire life,SakanaAI/TinySwallow-1.5B-Instruct,max,2,11,0.4247504340277778,-13.724609375,-18.0234375,clairvoyant
A short story titled 'The Record',openai-community/gpt2-xl,max,2,11,-0.0978732638888889,-19.6407470703125,-22.533203125,naive
A short story about a woman rapidly aging through her entire life,openai-community/gpt2-xl,max,2,11,0.4045138888888889,-3.9931640625,-13.44140625,clairvoyant
A short story titled 'The Record',allenai/OLMo-2-1124-13B,max,2,11,0.8269314236111112,-67.18017578125,-79.968994140625,naive
A short story about a woman rapidly aging through her entire life,allenai/OLMo-2-1124-13B,max,2,11,0.7309027777777778,-33.6884765625,-43.44921875,clairvoyant
A short story titled 'The Record',meta-llama/Llama-3.1-8B-Instruct,max,2,11,0.3527560763888889,-18.705078125,-44.4375,naive
A short story about a woman rapidly aging through her entire life,meta-llama/Llama-3.1-8B-Instruct,max,2,11,0.7608506944444444,-36.88427734375,-74.173828125,clairvoyant
A short story titled 'The Record',Qwen/Qwen2.5-7B-Instruct,max,2,11,-0.0673828125,-51.3896484375,-56.771484375,naive
A short story about a woman rapidly aging through her entire life,Qwen/Qwen2.5-7B-Instruct,max,2,11,0.9975043402777778,-31.7041015625,-34.87890625,clairvoyant
A short story titled 'The Record',SakanaAI/TinySwallow-1.5B-Instruct,max,2,12,1.4779897836538463,-28.787643432617188,-51.39198303222656,naive
A short story about a woman rapidly aging through her entire life,SakanaAI/TinySwallow-1.5B-Instruct,max,2,12,1.9045175405649037,-25.7080078125,-54.6328125,clairvoyant
A short story titled 'The Record',openai-community/gpt2-xl,max,2,12,1.4346513014573317,-47.1915283203125,-73.4443359375,naive
A short story about a woman rapidly aging through her entire life,openai-community/gpt2-xl,max,2,12,1.8115797776442308,-51.5927734375,-82.65234375,clairvoyant
A short story titled 'The Record',allenai/OLMo-2-1124-13B,max,2,12,1.4883179297814002,-78.94048309326172,-91.843994140625,naive
A short story about a woman rapidly aging through her entire life,allenai/OLMo-2-1124-13B,max,2,12,1.8467571551983173,-77.48046875,-108.8212890625,clairvoyant
A short story titled 'The Record',meta-llama/Llama-3.1-8B-Instruct,max,2,12,1.7387953538161058,-39.0078125,-36.544921875,naive
A short story about a woman rapidly aging through her entire life,meta-llama/Llama-3.1-8B-Instruct,max,2,12,2.0697895930363583,-11.560546875,-32.099609375,clairvoyant
A short story titled 'The Record',Qwen/Qwen2.5-7B-Instruct,max,2,12,1.9258546095628004,-14.27294921875,-17.4541015625,naive
A short story about a woman rapidly aging through her entire life,Qwen/Qwen2.5-7B-Instruct,max,2,12,2.045228224534255,-20.14453125,-31.05078125,clairvoyant
A short story titled 'The Record',SakanaAI/TinySwallow-1.5B-Instruct,max,2,13,2.07275390625,-21.9609375,-32.705078125,naive
A short story about a woman rapidly aging through her entire life,SakanaAI/TinySwallow-1.5B-Instruct,max,2,13,2.7729351337139425,-4.0859375,-15.3740234375,clairvoyant
A short story titled 'The Record',openai-community/gpt2-xl,max,2,13,2.1565317007211537,-68.794677734375,-89.5654296875,naive
