,Unnamed: 0,topic,model,history,story,sentence,total_sequentiality,contextual_sequentiality,topic_sequentiality,story_type,absolute_sentence_idx,postview_importance,online_importance,Importance_Rater1_PostView,Importance_Rater2_PostView,Importance_Rater3_PostView,Importance_Rater4_PostView,Importance_Rater1_Online,Importance_Rater2_Online,Importance_Rater3_Online,Importance_Rater4_Online,avg_postview_importance,avg_online_importance,effect_event,cause_rating_count,cause_event,effect_rating_count
96,96,A short story titled 'Catch me if you Can',meta-llama/Llama-3.1-8B-Instruct,max,1,9,0.095703125,-22.3349609375,-37.71484375,naive,9,3.75,2.5,1.0,6.0,3.0,5.0,4.0,3.0,2.0,1.0,3.75,2.5,"[8, 11]","[1, 1]",,
97,97,A short story about a famous con man being captured,meta-llama/Llama-3.1-8B-Instruct,max,1,9,-0.0569661458333333,-22.08642578125,-47.40625,clairvoyant,9,3.75,2.5,1.0,6.0,3.0,5.0,4.0,3.0,2.0,1.0,3.75,2.5,"[8, 11]","[1, 1]",,
98,98,A short story titled 'Catch me if you Can',Qwen/Qwen2.5-7B-Instruct,max,1,9,0.5601671006944444,-8.164342880249023,-40.9215087890625,naive,9,3.75,2.5,1.0,6.0,3.0,5.0,4.0,3.0,2.0,1.0,3.75,2.5,"[8, 11]","[1, 1]",,
99,99,A short story about a famous con man being captured,Qwen/Qwen2.5-7B-Instruct,max,1,9,0.7143012152777778,-33.173828125,-38.10546875,clairvoyant,9,3.75,2.5,1.0,6.0,3.0,5.0,4.0,3.0,2.0,1.0,3.75,2.5,"[8, 11]","[1, 1]",,
100,100,A short story titled 'Catch me if you Can',SakanaAI/TinySwallow-1.5B-Instruct,max,1,10,2.935599517822266,-18.92994785308838,-44.41112244129181,naive,10,6.5,4.0,2.0,8.0,9.0,7.0,6.0,4.0,5.0,1.0,6.5,4.0,,,,
101,101,A short story about a famous con man being captured,SakanaAI/TinySwallow-1.5B-Instruct,max,1,10,2.6554466247558595,-31.656951904296875,-51.61529541015625,clairvoyant,10,6.5,4.0,2.0,8.0,9.0,7.0,6.0,4.0,5.0,1.0,6.5,4.0,,,,
102,102,A short story titled 'Catch me if you Can',openai-community/gpt2-xl,max,1,10,1.9483888308207191,-24.7442626953125,-38.4375,naive,10,6.5,4.0,2.0,8.0,9.0,7.0,6.0,4.0,5.0,1.0,6.5,4.0,,,,
103,103,A short story about a famous con man being captured,openai-community/gpt2-xl,max,1,10,1.8856357018152872,-17.429931640625,-51.13037109375,clairvoyant,10,6.5,4.0,2.0,8.0,9.0,7.0,6.0,4.0,5.0,1.0,6.5,4.0,,,,
104,104,A short story titled 'Catch me if you Can',allenai/OLMo-2-1124-13B,max,1,10,1.3690927982330323,-25.6484375,-46.4921875,naive,10,6.5,4.0,2.0,8.0,9.0,7.0,6.0,4.0,5.0,1.0,6.5,4.0,,,,
105,105,A short story about a famous con man being captured,allenai/OLMo-2-1124-13B,max,1,10,1.6987449725468953,-51.06982421875,-70.484375,clairvoyant,10,6.5,4.0,2.0,8.0,9.0,7.0,6.0,4.0,5.0,1.0,6.5,4.0,,,,
106,106,A short story titled 'Catch me if you Can',meta-llama/Llama-3.1-8B-Instruct,max,1,10,2.2068559010823567,-28.3704833984375,-34.441162109375,naive,10,6.5,4.0,2.0,8.0,9.0,7.0,6.0,4.0,5.0,1.0,6.5,4.0,,,,
107,107,A short story about a famous con man being captured,meta-llama/Llama-3.1-8B-Instruct,max,1,10,2.450679397583008,-34.205078125,-67.7314453125,clairvoyant,10,6.5,4.0,2.0,8.0,9.0,7.0,6.0,4.0,5.0,1.0,6.5,4.0,,,,
108,108,A short story titled 'Catch me if you Can',Qwen/Qwen2.5-7B-Instruct,max,1,10,2.3650732676188153,-35.676025390625,-31.877685546875,naive,10,6.5,4.0,2.0,8.0,9.0,7.0,6.0,4.0,5.0,1.0,6.5,4.0,,,,
109,109,A short story about a famous con man being captured,Qwen/Qwen2.5-7B-Instruct,max,1,10,2.427322340011597,-45.53314208984375,-57.47338104248047,clairvoyant,10,6.5,4.0,2.0,8.0,9.0,7.0,6.0,4.0,5.0,1.0,6.5,4.0,,,,
110,110,A short story titled 'Catch me if you Can',SakanaAI/TinySwallow-1.5B-Instruct,max,1,11,2.5371780395507812,-28.894062995910645,-59.610931396484375,naive,11,5.75,4.0,6.0,5.0,6.0,6.0,7.0,4.0,3.0,2.0,5.75,4.0,"[8, 13, 17]","[1, 4, 1]",[9],[1]
111,111,A short story about a famous con man being captured,SakanaAI/TinySwallow-1.5B-Instruct,max,1,11,1.983179532564603,-35.83284330368042,-56.4365234375,clairvoyant,11,5.75,4.0,6.0,5.0,6.0,6.0,7.0,4.0,3.0,2.0,5.75,4.0,"[8, 13, 17]","[1, 4, 1]",[9],[1]
112,112,A short story titled 'Catch me if you Can',openai-community/gpt2-xl,max,1,11,2.4640353276179385,-33.8203125,-54.01953125,naive,11,5.75,4.0,6.0,5.0,6.0,6.0,7.0,4.0,3.0,2.0,5.75,4.0,"[8, 13, 17]","[1, 4, 1]",[9],[1]
113,113,A short story about a famous con man being captured,openai-community/gpt2-xl,max,1,11,2.2417514507587137,-39.1640625,-57.87890625,clairvoyant,11,5.75,4.0,6.0,5.0,6.0,6.0,7.0,4.0,3.0,2.0,5.75,4.0,"[8, 13, 17]","[1, 4, 1]",[9],[1]
114,114,A short story titled 'Catch me if you Can',allenai/OLMo-2-1124-13B,max,1,11,1.2531644381009617,-20.2197265625,-39.05078125,naive,11,5.75,4.0,6.0,5.0,6.0,6.0,7.0,4.0,3.0,2.0,5.75,4.0,"[8, 13, 17]","[1, 4, 1]",[9],[1]
115,115,A short story about a famous con man being captured,allenai/OLMo-2-1124-13B,max,1,11,1.5352571927584135,-30.0177001953125,-52.9140625,clairvoyant,11,5.75,4.0,6.0,5.0,6.0,6.0,7.0,4.0,3.0,2.0,5.75,4.0,"[8, 13, 17]","[1, 4, 1]",[9],[1]
116,116,A short story titled 'Catch me if you Can',meta-llama/Llama-3.1-8B-Instruct,max,1,11,1.7849606734055738,-13.408536911010742,-41.57757568359375,naive,11,5.75,4.0,6.0,5.0,6.0,6.0,7.0,4.0,3.0,2.0,5.75,4.0,"[8, 13, 17]","[1, 4, 1]",[9],[1]
117,117,A short story about a famous con man being captured,meta-llama/Llama-3.1-8B-Instruct,max,1,11,1.953378677368164,-42.986328125,-43.84765625,clairvoyant,11,5.75,4.0,6.0,5.0,6.0,6.0,7.0,4.0,3.0,2.0,5.75,4.0,"[8, 13, 17]","[1, 4, 1]",[9],[1]
118,118,A short story titled 'Catch me if you Can',Qwen/Qwen2.5-7B-Instruct,max,1,11,2.7664888822115383,-18.288061141967773,-51.390899658203125,naive,11,5.75,4.0,6.0,5.0,6.0,6.0,7.0,4.0,3.0,2.0,5.75,4.0,"[8, 13, 17]","[1, 4, 1]",[9],[1]
119,119,A short story about a famous con man being captured,Qwen/Qwen2.5-7B-Instruct,max,1,11,2.496331728421725,-35.00432777404785,-58.20881652832031,clairvoyant,11,5.75,4.0,6.0,5.0,6.0,6.0,7.0,4.0,3.0,2.0,5.75,4.0,"[8, 13, 17]","[1, 4, 1]",[9],[1]
120,120,A short story titled 'Catch me if you Can',SakanaAI/TinySwallow-1.5B-Instruct,max,1,12,1.4021267361111112,-25.525634765625,-39.94140625,naive,12,6.25,5.25,3.0,7.0,6.0,9.0,7.0,6.0,6.0,2.0,6.25,5.25,,,,
121,121,A short story about a famous con man being captured,SakanaAI/TinySwallow-1.5B-Instruct,max,1,12,1.5557725694444444,-19.9423828125,-49.1796875,clairvoyant,12,6.25,5.25,3.0,7.0,6.0,9.0,7.0,6.0,6.0,2.0,6.25,5.25,,,,
122,122,A short story titled 'Catch me if you Can',openai-community/gpt2-xl,max,1,12,0.9371606349945067,-30.53125,-51.0078125,naive,12,6.25,5.25,3.0,7.0,6.0,9.0,7.0,6.0,6.0,2.0,6.25,5.25,,,,
123,123,A short story about a famous con man being captured,openai-community/gpt2-xl,max,1,12,1.0418933391571046,-53.3564453125,-75.05859375,clairvoyant,12,6.25,5.25,3.0,7.0,6.0,9.0,7.0,6.0,6.0,2.0,6.25,5.25,,,,
124,124,A short story titled 'Catch me if you Can',allenai/OLMo-2-1124-13B,max,1,12,1.046142578125,-30.926177978515625,-39.12701416015625,naive,12,6.25,5.25,3.0,7.0,6.0,9.0,7.0,6.0,6.0,2.0,6.25,5.25,,,,
125,125,A short story about a famous con man being captured,allenai/OLMo-2-1124-13B,max,1,12,1.5214708116319444,-37.7373046875,-64.443359375,clairvoyant,12,6.25,5.25,3.0,7.0,6.0,9.0,7.0,6.0,6.0,2.0,6.25,5.25,,,,
126,126,A short story titled 'Catch me if you Can',meta-llama/Llama-3.1-8B-Instruct,max,1,12,1.6017523871527777,-33.937744140625,-32.2825927734375,naive,12,6.25,5.25,3.0,7.0,6.0,9.0,7.0,6.0,6.0,2.0,6.25,5.25,,,,
127,127,A short story about a famous con man being captured,meta-llama/Llama-3.1-8B-Instruct,max,1,12,0.9249131944444444,-52.501922607421875,-63.558738708496094,clairvoyant,12,6.25,5.25,3.0,7.0,6.0,9.0,7.0,6.0,6.0,2.0,6.25,5.25,,,,
128,128,A short story titled 'Catch me if you Can',Qwen/Qwen2.5-7B-Instruct,max,1,12,1.4172092013888888,-29.67216396331787,-66.17781448364258,naive,12,6.25,5.25,3.0,7.0,6.0,9.0,7.0,6.0,6.0,2.0,6.25,5.25,,,,
129,129,A short story about a famous con man being captured,Qwen/Qwen2.5-7B-Instruct,max,1,12,1.9105902777777777,-34.50462520122528,-57.521240234375,clairvoyant,12,6.25,5.25,3.0,7.0,6.0,9.0,7.0,6.0,6.0,2.0,6.25,5.25,,,,
130,130,A short story titled 'Catch me if you Can',SakanaAI/TinySwallow-1.5B-Instruct,max,1,13,2.407470703125,-34.662109375,-56.515625,naive,13,6.25,5.25,3.0,7.0,6.0,9.0,7.0,6.0,6.0,2.0,6.25,5.25,"[14, 16]","[2, 1]",[11],[4]
131,131,A short story about a famous con man being captured,SakanaAI/TinySwallow-1.5B-Instruct,max,1,13,2.369384765625,-39.462890625,-56.08203125,clairvoyant,13,6.25,5.25,3.0,7.0,6.0,9.0,7.0,6.0,6.0,2.0,6.25,5.25,"[14, 16]","[2, 1]",[11],[4]
132,132,A short story titled 'Catch me if you Can',openai-community/gpt2-xl,max,1,13,2.19573974609375,-20.517578125,-38.35546875,naive,13,6.25,5.25,3.0,7.0,6.0,9.0,7.0,6.0,6.0,2.0,6.25,5.25,"[14, 16]","[2, 1]",[11],[4]
133,133,A short story about a famous con man being captured,openai-community/gpt2-xl,max,1,13,2.1485087076822915,-30.1171875,-48.125,clairvoyant,13,6.25,5.25,3.0,7.0,6.0,9.0,7.0,6.0,6.0,2.0,6.25,5.25,"[14, 16]","[2, 1]",[11],[4]
134,134,A short story titled 'Catch me if you Can',allenai/OLMo-2-1124-13B,max,1,13,2.7573954264322915,-14.00019645690918,-40.96217346191406,naive,13,6.25,5.25,3.0,7.0,6.0,9.0,7.0,6.0,6.0,2.0,6.25,5.25,"[14, 16]","[2, 1]",[11],[4]
135,135,A short story about a famous con man being captured,allenai/OLMo-2-1124-13B,max,1,13,2.8083699544270835,-42.8173828125,-42.3046875,clairvoyant,13,6.25,5.25,3.0,7.0,6.0,9.0,7.0,6.0,6.0,2.0,6.25,5.25,"[14, 16]","[2, 1]",[11],[4]
136,136,A short story titled 'Catch me if you Can',meta-llama/Llama-3.1-8B-Instruct,max,1,13,2.4364420572916665,-18.797304153442383,-55.5574951171875,naive,13,6.25,5.25,3.0,7.0,6.0,9.0,7.0,6.0,6.0,2.0,6.25,5.25,"[14, 16]","[2, 1]",[11],[4]
137,137,A short story about a famous con man being captured,meta-llama/Llama-3.1-8B-Instruct,max,1,13,2.3422037760416665,-33.79068565368652,-59.184608459472656,clairvoyant,13,6.25,5.25,3.0,7.0,6.0,9.0,7.0,6.0,6.0,2.0,6.25,5.25,"[14, 16]","[2, 1]",[11],[4]
138,138,A short story titled 'Catch me if you Can',Qwen/Qwen2.5-7B-Instruct,max,1,13,2.2536214192708335,-25.73974609375,-34.06396484375,naive,13,6.25,5.25,3.0,7.0,6.0,9.0,7.0,6.0,6.0,2.0,6.25,5.25,"[14, 16]","[2, 1]",[11],[4]
139,139,A short story about a famous con man being captured,Qwen/Qwen2.5-7B-Instruct,max,1,13,2.0273513793945312,-20.3349609375,-48.44140625,clairvoyant,13,6.25,5.25,3.0,7.0,6.0,9.0,7.0,6.0,6.0,2.0,6.25,5.25,"[14, 16]","[2, 1]",[11],[4]
140,140,A short story titled 'Catch me if you Can',SakanaAI/TinySwallow-1.5B-Instruct,max,1,14,2.0654296875,-29.9453125,-49.484375,naive,14,5.5,5.25,3.5,5.5,6.0,7.0,7.5,4.5,5.5,3.5,5.5,5.25,"[15, 16]","[8, 1]",[13],[2]
141,141,A short story about a famous con man being captured,SakanaAI/TinySwallow-1.5B-Instruct,max,1,14,2.22509765625,-54.140625,-75.8623046875,clairvoyant,14,5.5,5.25,3.5,5.5,6.0,7.0,7.5,4.5,5.5,3.5,5.5,5.25,"[15, 16]","[8, 1]",[13],[2]
142,142,A short story titled 'Catch me if you Can',openai-community/gpt2-xl,max,1,14,2.2470703125,-30.117828369140625,-37.7135009765625,naive,14,5.5,5.25,3.5,5.5,6.0,7.0,7.5,4.5,5.5,3.5,5.5,5.25,"[15, 16]","[8, 1]",[13],[2]
143,143,A short story about a famous con man being captured,openai-community/gpt2-xl,max,1,14,2.585693359375,-37.44287109375,-69.3896484375,clairvoyant,14,5.5,5.25,3.5,5.5,6.0,7.0,7.5,4.5,5.5,3.5,5.5,5.25,"[15, 16]","[8, 1]",[13],[2]
144,144,A short story titled 'Catch me if you Can',allenai/OLMo-2-1124-13B,max,1,14,2.811767578125,-35.492431640625,-31.9879150390625,naive,14,5.5,5.25,3.5,5.5,6.0,7.0,7.5,4.5,5.5,3.5,5.5,5.25,"[15, 16]","[8, 1]",[13],[2]
145,145,A short story about a famous con man being captured,allenai/OLMo-2-1124-13B,max,1,14,2.60546875,-52.99115753173828,-67.68864440917969,clairvoyant,14,5.5,5.25,3.5,5.5,6.0,7.0,7.5,4.5,5.5,3.5,5.5,5.25,"[15, 16]","[8, 1]",[13],[2]
146,146,A short story titled 'Catch me if you Can',meta-llama/Llama-3.1-8B-Instruct,max,1,14,2.5595703125,-37.42923164367676,-72.95022964477539,naive,14,5.5,5.25,3.5,5.5,6.0,7.0,7.5,4.5,5.5,3.5,5.5,5.25,"[15, 16]","[8, 1]",[13],[2]
147,147,A short story about a famous con man being captured,meta-llama/Llama-3.1-8B-Instruct,max,1,14,2.4423828125,-29.523357391357425,-59.80865478515625,clairvoyant,14,5.5,5.25,3.5,5.5,6.0,7.0,7.5,4.5,5.5,3.5,5.5,5.25,"[15, 16]","[8, 1]",[13],[2]
148,148,A short story titled 'Catch me if you Can',Qwen/Qwen2.5-7B-Instruct,max,1,14,2.608154296875,-32.2333984375,-60.83203125,naive,14,5.5,5.25,3.5,5.5,6.0,7.0,7.5,4.5,5.5,3.5,5.5,5.25,"[15, 16]","[8, 1]",[13],[2]
149,149,A short story about a famous con man being captured,Qwen/Qwen2.5-7B-Instruct,max,1,14,2.35205078125,-41.25,-60.93505859375,clairvoyant,14,5.5,5.25,3.5,5.5,6.0,7.0,7.5,4.5,5.5,3.5,5.5,5.25,"[15, 16]","[8, 1]",[13],[2]
150,150,A short story titled 'Catch me if you Can',SakanaAI/TinySwallow-1.5B-Instruct,max,1,15,0.8707682291666666,-18.5537109375,-39.7578125,naive,15,5.25,4.75,3.0,6.0,5.0,7.0,7.0,4.0,5.0,3.0,5.25,4.75,[16],[3],[14],[8]
151,151,A short story about a famous con man being captured,SakanaAI/TinySwallow-1.5B-Instruct,max,1,15,0.9705946180555556,-28.24180603027344,-62.953125,clairvoyant,15,5.25,4.75,3.0,6.0,5.0,7.0,7.0,4.0,5.0,3.0,5.25,4.75,[16],[3],[14],[8]
152,152,A short story titled 'Catch me if you Can',openai-community/gpt2-xl,max,1,15,1.0811631944444444,-11.379668235778809,-51.7490234375,naive,15,5.25,4.75,3.0,6.0,5.0,7.0,7.0,4.0,5.0,3.0,5.25,4.75,[16],[3],[14],[8]
153,153,A short story about a famous con man being captured,openai-community/gpt2-xl,max,1,15,0.9983723958333334,-35.48193359375,-40.5234375,clairvoyant,15,5.25,4.75,3.0,6.0,5.0,7.0,7.0,4.0,5.0,3.0,5.25,4.75,[16],[3],[14],[8]
154,154,A short story titled 'Catch me if you Can',allenai/OLMo-2-1124-13B,max,1,15,1.0375434027777777,-26.47286605834961,-61.94896507263184,naive,15,5.25,4.75,3.0,6.0,5.0,7.0,7.0,4.0,5.0,3.0,5.25,4.75,[16],[3],[14],[8]
155,155,A short story about a famous con man being captured,allenai/OLMo-2-1124-13B,max,1,15,1.0785861545138888,-30.613510131835938,-66.57786560058594,clairvoyant,15,5.25,4.75,3.0,6.0,5.0,7.0,7.0,4.0,5.0,3.0,5.25,4.75,[16],[3],[14],[8]
156,156,A short story titled 'Catch me if you Can',meta-llama/Llama-3.1-8B-Instruct,max,1,15,1.2056749131944444,-25.4599609375,-38.21484375,naive,15,5.25,4.75,3.0,6.0,5.0,7.0,7.0,4.0,5.0,3.0,5.25,4.75,[16],[3],[14],[8]
157,157,A short story about a famous con man being captured,meta-llama/Llama-3.1-8B-Instruct,max,1,15,1.2067599826388888,-22.0679931640625,-49.1114501953125,clairvoyant,15,5.25,4.75,3.0,6.0,5.0,7.0,7.0,4.0,5.0,3.0,5.25,4.75,[16],[3],[14],[8]
158,158,A short story titled 'Catch me if you Can',Qwen/Qwen2.5-7B-Instruct,max,1,15,1.4251302083333333,-27.990234375,-48.85546875,naive,15,5.25,4.75,3.0,6.0,5.0,7.0,7.0,4.0,5.0,3.0,5.25,4.75,[16],[3],[14],[8]
159,159,A short story about a famous con man being captured,Qwen/Qwen2.5-7B-Instruct,max,1,15,0.9962565104166666,-53.01171875,-78.6640625,clairvoyant,15,5.25,4.75,3.0,6.0,5.0,7.0,7.0,4.0,5.0,3.0,5.25,4.75,[16],[3],[14],[8]
160,160,A short story titled 'Catch me if you Can',SakanaAI/TinySwallow-1.5B-Instruct,max,1,16,0.835577392578125,-29.81256103515625,-38.53729248046875,naive,16,4.5,4.25,2.0,2.0,7.0,7.0,7.0,3.0,3.0,4.0,4.5,4.25,[17],[1],"[13, 14, 15]","[1, 1, 3]"
161,161,A short story about a famous con man being captured,SakanaAI/TinySwallow-1.5B-Instruct,max,1,16,0.8396392822265625,-32.11865234375,-68.2744140625,clairvoyant,16,4.5,4.25,2.0,2.0,7.0,7.0,7.0,3.0,3.0,4.0,4.5,4.25,[17],[1],"[13, 14, 15]","[1, 1, 3]"
162,162,A short story titled 'Catch me if you Can',openai-community/gpt2-xl,max,1,16,0.884539794921875,-33.9964599609375,-30.24951171875,naive,16,4.5,4.25,2.0,2.0,7.0,7.0,7.0,3.0,3.0,4.0,4.5,4.25,[17],[1],"[13, 14, 15]","[1, 1, 3]"
163,163,A short story about a famous con man being captured,openai-community/gpt2-xl,max,1,16,0.782366943359375,-50.15909576416016,-60.97918510437012,clairvoyant,16,4.5,4.25,2.0,2.0,7.0,7.0,7.0,3.0,3.0,4.0,4.5,4.25,[17],[1],"[13, 14, 15]","[1, 1, 3]"
164,164,A short story titled 'Catch me if you Can',allenai/OLMo-2-1124-13B,max,1,16,0.702288818359375,-38.96935033798218,-68.64830017089844,naive,16,4.5,4.25,2.0,2.0,7.0,7.0,7.0,3.0,3.0,4.0,4.5,4.25,[17],[1],"[13, 14, 15]","[1, 1, 3]"
165,165,A short story about a famous con man being captured,allenai/OLMo-2-1124-13B,max,1,16,0.60706787109375,-28.599016785621643,-61.09661865234375,clairvoyant,16,4.5,4.25,2.0,2.0,7.0,7.0,7.0,3.0,3.0,4.0,4.5,4.25,[17],[1],"[13, 14, 15]","[1, 1, 3]"
166,166,A short story titled 'Catch me if you Can',meta-llama/Llama-3.1-8B-Instruct,max,1,16,0.8200836181640625,-33.5634765625,-59.27734375,naive,16,4.5,4.25,2.0,2.0,7.0,7.0,7.0,3.0,3.0,4.0,4.5,4.25,[17],[1],"[13, 14, 15]","[1, 1, 3]"
167,167,A short story about a famous con man being captured,meta-llama/Llama-3.1-8B-Instruct,max,1,16,0.7595672607421875,-39.314453125,-63.0029296875,clairvoyant,16,4.5,4.25,2.0,2.0,7.0,7.0,7.0,3.0,3.0,4.0,4.5,4.25,[17],[1],"[13, 14, 15]","[1, 1, 3]"
168,168,A short story titled 'Catch me if you Can',Qwen/Qwen2.5-7B-Instruct,max,1,16,0.87247314453125,-18.765869140625,-40.76171875,naive,16,4.5,4.25,2.0,2.0,7.0,7.0,7.0,3.0,3.0,4.0,4.5,4.25,[17],[1],"[13, 14, 15]","[1, 1, 3]"
169,169,A short story about a famous con man being captured,Qwen/Qwen2.5-7B-Instruct,max,1,16,0.97080078125,-26.30433654785156,-53.984375,clairvoyant,16,4.5,4.25,2.0,2.0,7.0,7.0,7.0,3.0,3.0,4.0,4.5,4.25,[17],[1],"[13, 14, 15]","[1, 1, 3]"
170,170,A short story titled 'Catch me if you Can',SakanaAI/TinySwallow-1.5B-Instruct,max,1,17,1.5382486979166667,-11.155339241027832,-49.22547912597656,naive,17,6.222222222222222,4.875,4.666666666666667,7.0,6.0,9.5,7.5,3.0,6.0,3.0,6.222222222222222,4.875,"[8, 0, 8]","[1, 1, 1]","[11, 16]","[1, 1]"
171,171,A short story about a famous con man being captured,SakanaAI/TinySwallow-1.5B-Instruct,max,1,17,1.6702202690972223,-33.1650390625,-39.59375,clairvoyant,17,6.222222222222222,4.875,4.666666666666667,7.0,6.0,9.5,7.5,3.0,6.0,3.0,6.222222222222222,4.875,"[8, 0, 8]","[1, 1, 1]","[11, 16]","[1, 1]"
172,172,A short story titled 'Catch me if you Can',openai-community/gpt2-xl,max,1,17,1.3498806423611112,-26.127736806869507,-62.53757190704346,naive,17,6.222222222222222,4.875,4.666666666666667,7.0,6.0,9.5,7.5,3.0,6.0,3.0,6.222222222222222,4.875,"[8, 0, 8]","[1, 1, 1]","[11, 16]","[1, 1]"
173,173,A short story about a famous con man being captured,openai-community/gpt2-xl,max,1,17,1.2764756944444444,-30.708721160888672,-63.161033630371094,clairvoyant,17,6.222222222222222,4.875,4.666666666666667,7.0,6.0,9.5,7.5,3.0,6.0,3.0,6.222222222222222,4.875,"[8, 0, 8]","[1, 1, 1]","[11, 16]","[1, 1]"
174,174,A short story titled 'Catch me if you Can',allenai/OLMo-2-1124-13B,max,1,17,1.4884982638888888,-26.1875,-43.3828125,naive,17,6.222222222222222,4.875,4.666666666666667,7.0,6.0,9.5,7.5,3.0,6.0,3.0,6.222222222222222,4.875,"[8, 0, 8]","[1, 1, 1]","[11, 16]","[1, 1]"
175,175,A short story about a famous con man being captured,allenai/OLMo-2-1124-13B,max,1,17,1.8625759548611112,-21.559112548828125,-45.8873291015625,clairvoyant,17,6.222222222222222,4.875,4.666666666666667,7.0,6.0,9.5,7.5,3.0,6.0,3.0,6.222222222222222,4.875,"[8, 0, 8]","[1, 1, 1]","[11, 16]","[1, 1]"
176,176,A short story titled 'Catch me if you Can',meta-llama/Llama-3.1-8B-Instruct,max,1,17,1.4836697048611112,-28.1328125,-46.94921875,naive,17,6.222222222222222,4.875,4.666666666666667,7.0,6.0,9.5,7.5,3.0,6.0,3.0,6.222222222222222,4.875,"[8, 0, 8]","[1, 1, 1]","[11, 16]","[1, 1]"
177,177,A short story about a famous con man being captured,meta-llama/Llama-3.1-8B-Instruct,max,1,17,1.7748209635416667,-53.4345703125,-71.3671875,clairvoyant,17,6.222222222222222,4.875,4.666666666666667,7.0,6.0,9.5,7.5,3.0,6.0,3.0,6.222222222222222,4.875,"[8, 0, 8]","[1, 1, 1]","[11, 16]","[1, 1]"
178,178,A short story titled 'Catch me if you Can',Qwen/Qwen2.5-7B-Instruct,max,1,17,2.0086534288194446,-28.764923095703125,-38.472930908203125,naive,17,6.222222222222222,4.875,4.666666666666667,7.0,6.0,9.5,7.5,3.0,6.0,3.0,6.222222222222222,4.875,"[8, 0, 8]","[1, 1, 1]","[11, 16]","[1, 1]"
179,179,A short story about a famous con man being captured,Qwen/Qwen2.5-7B-Instruct,max,1,17,2.4041341145833335,-31.1572265625,-74.431640625,clairvoyant,17,6.222222222222222,4.875,4.666666666666667,7.0,6.0,9.5,7.5,3.0,6.0,3.0,6.222222222222222,4.875,"[8, 0, 8]","[1, 1, 1]","[11, 16]","[1, 1]"
180,180,A short story titled 'The Record',SakanaAI/TinySwallow-1.5B-Instruct,max,2,0,-0.0163352272727272,-38.31640625,-38.13671875,naive,18,2.5,4.25,2.0,2.0,2.0,4.0,5.0,5.0,6.0,1.0,2.5,4.25,,,,
181,181,A short story about a woman rapidly aging through her entire life,SakanaAI/TinySwallow-1.5B-Instruct,max,2,0,-0.0447443181818181,-9.5126953125,-27.703125,clairvoyant,18,2.5,4.25,2.0,2.0,2.0,4.0,5.0,5.0,6.0,1.0,2.5,4.25,,,,
182,182,A short story titled 'The Record',openai-community/gpt2-xl,max,2,0,-0.3647017045454545,-8.0650634765625,-14.556640625,naive,18,2.5,4.25,2.0,2.0,2.0,4.0,5.0,5.0,6.0,1.0,2.5,4.25,,,,
183,183,A short story about a woman rapidly aging through her entire life,openai-community/gpt2-xl,max,2,0,-0.3948863636363636,-16.607421875,-19.0859375,clairvoyant,18,2.5,4.25,2.0,2.0,2.0,4.0,5.0,5.0,6.0,1.0,2.5,4.25,,,,
184,184,A short story titled 'The Record',allenai/OLMo-2-1124-13B,max,2,0,-0.0198863636363636,-24.58935546875,-28.9111328125,naive,18,2.5,4.25,2.0,2.0,2.0,4.0,5.0,5.0,6.0,1.0,2.5,4.25,,,,
185,185,A short story about a woman rapidly aging through her entire life,allenai/OLMo-2-1124-13B,max,2,0,0.0134943181818181,-3.30029296875,-14.5625,clairvoyant,18,2.5,4.25,2.0,2.0,2.0,4.0,5.0,5.0,6.0,1.0,2.5,4.25,,,,
186,186,A short story titled 'The Record',meta-llama/Llama-3.1-8B-Instruct,max,2,0,0.0166903409090909,-68.77978515625,-89.661376953125,naive,18,2.5,4.25,2.0,2.0,2.0,4.0,5.0,5.0,6.0,1.0,2.5,4.25,,,,
187,187,A short story about a woman rapidly aging through her entire life,meta-llama/Llama-3.1-8B-Instruct,max,2,0,-0.2238991477272727,-36.5439453125,-48.587890625,clairvoyant,18,2.5,4.25,2.0,2.0,2.0,4.0,5.0,5.0,6.0,1.0,2.5,4.25,,,,
188,188,A short story titled 'The Record',Qwen/Qwen2.5-7B-Instruct,max,2,0,-0.00390625,-15.4794921875,-41.2109375,naive,18,2.5,4.25,2.0,2.0,2.0,4.0,5.0,5.0,6.0,1.0,2.5,4.25,,,,
189,189,A short story about a woman rapidly aging through her entire life,Qwen/Qwen2.5-7B-Instruct,max,2,0,-0.0459872159090909,-40.798828125,-80.61590576171875,clairvoyant,18,2.5,4.25,2.0,2.0,2.0,4.0,5.0,5.0,6.0,1.0,2.5,4.25,,,,
190,190,A short story titled 'The Record',SakanaAI/TinySwallow-1.5B-Instruct,max,2,1,2.0211588541666665,-57.4794921875,-59.375,naive,19,2.5,4.25,2.0,2.0,2.0,4.0,5.0,5.0,6.0,1.0,2.5,4.25,,,[32],[1]
191,191,A short story about a woman rapidly aging through her entire life,SakanaAI/TinySwallow-1.5B-Instruct,max,2,1,2.4683159722222223,-33.3857421875,-33.5224609375,clairvoyant,19,2.5,4.25,2.0,2.0,2.0,4.0,5.0,5.0,6.0,1.0,2.5,4.25,,,[32],[1]
